bin,trades,censored,winners,losers,ties,win_rate,mean_winner,median_winner,mean_loser,median_loser,average_return,median_return,expectancy,profit_factor,average_holding,median_holding,worst_return,p05_return,expected_shortfall05,top5_share_gross_profit,module,feature,group_type,year,symbol,partition
1,5,0,2,3,0,0.4,0.05513575110256508,0.05513575110256508,-0.03518593280263497,-0.02728160600758467,0.0009427407594450488,-0.024303293320019015,0.0009427407594450488,1.0446551923999985,11.4,10.0,-0.05397289908030123,-0.04863464046575792,-0.05397289908030123,1.0,meanrev,rsi_distance_from_avg,bin/year,2024.0,,
1,1,0,0,1,0,0.0,,,-0.059085511977824745,-0.059085511977824745,-0.059085511977824745,-0.059085511977824745,-0.059085511977824745,0.0,4.0,4.0,-0.059085511977824745,-0.059085511977824745,-0.059085511977824745,,meanrev,rsi_distance_from_avg,bin/year,2025.0,,
1,1,1,0,1,0,0.0,,,-0.07928656123104905,-0.07928656123104905,-0.07928656123104905,-0.07928656123104905,-0.07928656123104905,0.0,4.0,4.0,-0.07928656123104905,-0.07928656123104905,-0.07928656123104905,,meanrev,rsi_distance_from_avg,bin/year,2026.0,,
2,1,0,0,1,0,0.0,,,-0.06718853304223316,-0.06718853304223316,-0.06718853304223316,-0.06718853304223316,-0.06718853304223316,0.0,5.0,5.0,-0.06718853304223316,-0.06718853304223316,-0.06718853304223316,,meanrev,rsi_distance_from_avg,bin/year,2022.0,,
2,5,0,4,1,0,0.8,0.026812444080294207,0.017340274840736192,-0.05701756489586263,-0.05701756489586263,0.01004644228506284,0.004226827778222031,0.01004644228506284,1.880995383037819,16.2,20.0,-0.05701756489586263,-0.045054459986379934,-0.05701756489586263,1.0,meanrev,rsi_distance_from_avg,bin/year,2024.0,,
2,2,0,1,1,0,0.5,0.01798394248784807,0.01798394248784807,-0.020585578699680362,-0.020585578699680362,-0.001300818105916146,-0.001300818105916146,-0.001300818105916146,0.8736185049841378,11.5,11.5,-0.020585578699680362,-0.01865710264030394,-0.020585578699680362,1.0,meanrev,rsi_distance_from_avg,bin/year,2025.0,,
3,3,0,1,2,0,0.3333333333333333,0.037993891268263136,0.037993891268263136,-0.05549515673038374,-0.05549515673038374,-0.024332140730834784,-0.03560928546578934,-0.024332140730834784,0.34231718141505296,8.0,9.0,-0.07538102799497814,-0.07140385374205926,-0.07538102799497814,1.0,meanrev,rsi_distance_from_avg,bin/year,2023.0,,
3,3,0,2,1,0,0.6666666666666666,0.1947353492446836,0.1947353492446836,-0.02874775392887874,-0.02874775392887874,0.12024098152016283,0.18444842499784708,0.12024098152016283,13.547865320292795,15.333333333333334,21.0,-0.02874775392887874,-0.0074281360362061545,-0.02874775392887874,1.0,meanrev,rsi_distance_from_avg,bin/year,2024.0,,
3,4,0,3,1,0,0.75,0.03891824764968114,0.0434645867051171,-0.10417027794415878,-0.10417027794415878,0.0031461162512211593,0.03383940243124306,0.0031461162512211593,1.120806675889169,8.5,10.0,-0.10417027794415878,-0.08491260352892961,-0.10417027794415878,1.0,meanrev,rsi_distance_from_avg,bin/year,2025.0,,
3,1,0,1,0,0,1.0,0.128912119821051,0.128912119821051,,,0.128912119821051,0.128912119821051,0.128912119821051,inf,30.0,30.0,0.128912119821051,0.128912119821051,0.128912119821051,1.0,meanrev,rsi_distance_from_avg,bin/year,2026.0,,
4,1,0,0,1,0,0.0,,,-0.009731563084107941,-0.009731563084107941,-0.009731563084107941,-0.009731563084107941,-0.009731563084107941,0.0,9.0,9.0,-0.009731563084107941,-0.009731563084107941,-0.009731563084107941,,meanrev,rsi_distance_from_avg,bin/year,2022.0,,
4,1,0,1,0,0,1.0,0.07284205647065445,0.07284205647065445,,,0.07284205647065445,0.07284205647065445,0.07284205647065445,inf,22.0,22.0,0.07284205647065445,0.07284205647065445,0.07284205647065445,1.0,meanrev,rsi_distance_from_avg,bin/year,2023.0,,
4,4,0,2,2,0,0.5,0.04411733736453871,0.04411733736453871,-0.03450588848378383,-0.03450588848378383,0.00480572444037744,-0.012563300308327197,0.00480572444037744,1.2785451788981412,11.25,11.0,-0.03674302511131333,-0.03607188412305448,-0.03674302511131333,1.0,meanrev,rsi_distance_from_avg,bin/year,2024.0,,
4,3,0,1,2,0,0.3333333333333333,0.054055197233185526,0.054055197233185526,-0.051519739560624944,-0.051519739560624944,-0.016328093962688122,-0.0429881023642531,-0.016328093962688122,0.5246066623607154,9.333333333333334,9.0,-0.06005137675699679,-0.05834504931772242,-0.06005137675699679,1.0,meanrev,rsi_distance_from_avg,bin/year,2025.0,,
4,2,0,0,2,0,0.0,,,-0.04224781082724394,-0.04224781082724394,-0.04224781082724394,-0.04224781082724394,-0.04224781082724394,0.0,7.0,7.0,-0.0611915456711396,-0.059297172186750034,-0.0611915456711396,,meanrev,rsi_distance_from_avg,bin/year,2026.0,,
5,4,0,1,3,0,0.25,0.007077589132747919,0.007077589132747919,-0.018154211457724334,-0.019046627706606145,-0.01184626131010627,-0.009581586557021182,-0.01184626131010627,0.12995311765958517,8.5,8.0,-0.03529946125913064,-0.032861536226251965,-0.03529946125913064,1.0,meanrev,rsi_distance_from_avg,bin/year,2022.0,,
5,1,0,0,1,0,0.0,,,-0.014430185704441323,-0.014430185704441323,-0.014430185704441323,-0.014430185704441323,-0.014430185704441323,0.0,10.0,10.0,-0.014430185704441323,-0.014430185704441323,-0.014430185704441323,,meanrev,rsi_distance_from_avg,bin/year,2023.0,,
5,2,0,1,1,0,0.5,0.07469704448944636,0.07469704448944636,-0.04598734308652075,-0.04598734308652075,0.014354850701462807,0.014354850701462807,0.014354850701462807,1.6242957186917948,13.0,13.0,-0.04598734308652075,-0.039953123707722395,-0.04598734308652075,1.0,meanrev,rsi_distance_from_avg,bin/year,2024.0,,
5,3,0,1,2,0,0.3333333333333333,0.07562377326068126,0.07562377326068126,-0.011567362036839113,-0.011567362036839113,0.01749634972900101,-0.0037253653351255744,0.01749634972900101,3.2688426721597685,7.0,7.0,-0.01940935873855265,-0.017840959398209944,-0.01940935873855265,1.0,meanrev,rsi_distance_from_avg,bin/year,2025.0,,
5,4,0,2,2,0,0.5,0.17822332352781012,0.17822332352781012,-0.07231931044996176,-0.07231931044996176,0.05295200653892418,-0.009314307403391231,0.05295200653892418,2.4643946743812513,12.75,9.5,-0.086690138035727,-0.08237888975999744,-0.086690138035727,1.0,meanrev,rsi_distance_from_avg,bin/year,2026.0,,
1,1,0,1,0,0,1.0,0.12532321566664706,0.12532321566664706,,,0.12532321566664706,0.12532321566664706,0.12532321566664706,inf,16.0,16.0,0.12532321566664706,0.12532321566664706,0.12532321566664706,1.0,meanrev,rsi_distance_from_avg,bin/symbol,,ABNB,
1,1,0,0,1,0,0.0,,,-0.05397289908030123,-0.05397289908030123,-0.05397289908030123,-0.05397289908030123,-0.05397289908030123,0.0,6.0,6.0,-0.05397289908030123,-0.05397289908030123,-0.05397289908030123,,meanrev,rsi_distance_from_avg,bin/symbol,,AMD,
1,2,0,0,2,0,0.0,,,-0.05179492727553403,-0.05179492727553403,-0.05179492727553403,-0.05179492727553403,-0.05179492727553403,0.0,7.0,7.0,-0.07928656123104905,-0.07653739783549754,-0.07928656123104905,,meanrev,rsi_distance_from_avg,bin/symbol,,CAT,
1,1,0,1,0,0,1.0,0.03527910502502296,0.03527910502502296,,,0.03527910502502296,0.03527910502502296,0.03527910502502296,inf,6.0,6.0,0.03527910502502296,0.03527910502502296,0.03527910502502296,1.0,meanrev,rsi_distance_from_avg,bin/symbol,,DE,
1,1,0,1,0,0,1.0,0.006904023801538983,0.006904023801538983,,,0.006904023801538983,0.006904023801538983,0.006904023801538983,inf,15.0,15.0,0.006904023801538983,0.006904023801538983,0.006904023801538983,1.0,meanrev,rsi_distance_from_avg,bin/symbol,,GOOGL,
1,1,0,0,1,0,0.0,,,-0.02728160600758467,-0.02728160600758467,-0.02728160600758467,-0.02728160600758467,-0.02728160600758467,0.0,9.0,9.0,-0.02728160600758467,-0.02728160600758467,-0.02728160600758467,,meanrev,rsi_distance_from_avg,bin/symbol,,HD,
1,1,0,1,0,0,1.0,0.10336747840359117,0.10336747840359117,,,0.10336747840359117,0.10336747840359117,0.10336747840359117,inf,17.0,17.0,0.10336747840359117,0.10336747840359117,0.10336747840359117,1.0,meanrev,rsi_distance_from_avg,bin/symbol,,HOOD,
1,1,0,0,1,0,0.0,,,-0.059085511977824745,-0.059085511977824745,-0.059085511977824745,-0.059085511977824745,-0.059085511977824745,0.0,4.0,4.0,-0.059085511977824745,-0.059085511977824745,-0.059085511977824745,,meanrev,rsi_distance_from_avg,bin/symbol,,NOW,
1,0,1,0,0,0,,,,,,,,,,,,,,,,meanrev,rsi_distance_from_avg,bin/symbol,,RTX,
1,1,0,1,0,0,1.0,0.018658578840074824,0.018658578840074824,,,0.018658578840074824,0.018658578840074824,0.018658578840074824,inf,13.0,13.0,0.018658578840074824,0.018658578840074824,0.018658578840074824,1.0,meanrev,rsi_distance_from_avg,bin/symbol,,V,
1,1,0,1,0,0,1.0,0.10229528307590563,0.10229528307590563,,,0.10229528307590563,0.10229528307590563,0.10229528307590563,inf,29.0,29.0,0.10229528307590563,0.10229528307590563,0.10229528307590563,1.0,meanrev,rsi_distance_from_avg,bin/symbol,,XOM,
2,1,0,1,0,0,1.0,0.030453721903250353,0.030453721903250353,,,0.030453721903250353,0.030453721903250353,0.030453721903250353,inf,20.0,20.0,0.030453721903250353,0.030453721903250353,0.030453721903250353,1.0,meanrev,rsi_distance_from_avg,bin/symbol,,BAC,
2,1,0,1,0,0,1.0,0.004226827778222031,0.004226827778222031,,,0.004226827778222031,0.004226827778222031,0.004226827778222031,inf,22.0,22.0,0.004226827778222031,0.004226827778222031,0.004226827778222031,1.0,meanrev,rsi_distance_from_avg,bin/symbol,,CRM,
2,1,0,0,1,0,0.0,,,-0.06718853304223316,-0.06718853304223316,-0.06718853304223316,-0.06718853304223316,-0.06718853304223316,0.0,5.0,5.0,-0.06718853304223316,-0.06718853304223316,-0.06718853304223316,,meanrev,rsi_distance_from_avg,bin/symbol,,CVX,
2,1,0,1,0,0,1.0,0.06977126698815361,0.06977126698815361,,,0.06977126698815361,0.06977126698815361,0.06977126698815361,inf,21.0,21.0,0.06977126698815361,0.06977126698815361,0.06977126698815361,1.0,meanrev,rsi_distance_from_avg,bin/symbol,,JPM,
2,2,0,2,0,0,1.0,0.01039095106969945,0.01039095106969945,,,0.01039095106969945,0.01039095106969945,0.01039095106969945,inf,11.0,11.0,0.00279795965155083,0.003557258793365692,0.00279795965155083,1.0,meanrev,rsi_distance_from_avg,bin/symbol,,MA,
2,1,0,0,1,0,0.0,,,-0.05701756489586263,-0.05701756489586263,-0.05701756489586263,-0.05701756489586263,-0.05701756489586263,0.0,5.0,5.0,-0.05701756489586263,-0.05701756489586263,-0.05701756489586263,,meanrev,rsi_distance_from_avg,bin/symbol,,UBER,
2,1,0,0,1,0,0.0,,,-0.020585578699680362,-0.020585578699680362,-0.020585578699680362,-0.020585578699680362,-0.020585578699680362,0.0,14.0,14.0,-0.020585578699680362,-0.020585578699680362,-0.020585578699680362,,meanrev,rsi_distance_from_avg,bin/symbol,,WMT,
3,2,0,1,1,0,0.5,0.037993891268263136,0.037993891268263136,-0.02874775392887874,-0.02874775392887874,0.0046230686696921985,0.0046230686696921985,0.0046230686696921985,1.3216299041051736,7.0,7.0,-0.02874775392887874,-0.025410671669021646,-0.02874775392887874,1.0,meanrev,rsi_distance_from_avg,bin/symbol,,AAPL,
3,1,0,1,0,0,1.0,0.024214218157369016,0.024214218157369016,,,0.024214218157369016,0.024214218157369016,0.024214218157369016,inf,12.0,12.0,0.024214218157369016,0.024214218157369016,0.024214218157369016,1.0,meanrev,rsi_distance_from_avg,bin/symbol,,CRWD,
3,1,0,1,0,0,1.0,0.20502227349152014,0.20502227349152014,,,0.20502227349152014,0.20502227349152014,0.20502227349152014,inf,22.0,22.0,0.20502227349152014,0.20502227349152014,0.20502227349152014,1.0,meanrev,rsi_distance_from_avg,bin/symbol,,GE,
3,1,0,1,0,0,1.0,0.128912119821051,0.128912119821051,,,0.128912119821051,0.128912119821051,0.128912119821051,inf,30.0,30.0,0.128912119821051,0.128912119821051,0.128912119821051,1.0,meanrev,rsi_distance_from_avg,bin/symbol,,GS,
3,1,0,1,0,0,1.0,0.0490759380865573,0.0490759380865573,,,0.0490759380865573,0.0490759380865573,0.0490759380865573,inf,10.0,10.0,0.0490759380865573,0.0490759380865573,0.0490759380865573,1.0,meanrev,rsi_distance_from_avg,bin/symbol,,JPM,
3,1,0,1,0,0,1.0,0.18444842499784708,0.18444842499784708,,,0.18444842499784708,0.18444842499784708,0.18444842499784708,inf,21.0,21.0,0.18444842499784708,0.18444842499784708,0.18444842499784708,1.0,meanrev,rsi_distance_from_avg,bin/symbol,,LLY,
3,2,0,0,2,0,0.0,,,-0.06988978170497406,-0.06988978170497406,-0.06988978170497406,-0.06988978170497406,-0.06988978170497406,0.0,5.5,5.5,-0.10417027794415878,-0.10074222832024031,-0.10417027794415878,,meanrev,rsi_distance_from_avg,bin/symbol,,ORCL,
3,1,0,0,1,0,0.0,,,-0.07538102799497814,-0.07538102799497814,-0.07538102799497814,-0.07538102799497814,-0.07538102799497814,0.0,4.0,4.0,-0.07538102799497814,-0.07538102799497814,-0.07538102799497814,,meanrev,rsi_distance_from_avg,bin/symbol,,PANW,
3,1,0,1,0,0,1.0,0.0434645867051171,0.0434645867051171,,,0.0434645867051171,0.0434645867051171,0.0434645867051171,inf,10.0,10.0,0.0434645867051171,0.0434645867051171,0.0434645867051171,1.0,meanrev,rsi_distance_from_avg,bin/symbol,,SHOP,
4,1,0,0,1,0,0.0,,,-0.06005137675699679,-0.06005137675699679,-0.06005137675699679,-0.06005137675699679,-0.06005137675699679,0.0,3.0,3.0,-0.06005137675699679,-0.06005137675699679,-0.06005137675699679,,meanrev,rsi_distance_from_avg,bin/symbol,,AMZN,
4,2,0,0,2,0,0.0,,,-0.03450588848378383,-0.03450588848378383,-0.03450588848378383,-0.03450588848378383,-0.03450588848378383,0.0,2.5,2.5,-0.03674302511131333,-0.03651931144856038,-0.03674302511131333,,meanrev,rsi_distance_from_avg,bin/symbol,,COP,
4,1,0,0,1,0,0.0,,,-0.0611915456711396,-0.0611915456711396,-0.0611915456711396,-0.0611915456711396,-0.0611915456711396,0.0,3.0,3.0,-0.0611915456711396,-0.0611915456711396,-0.0611915456711396,,meanrev,rsi_distance_from_avg,bin/symbol,,GE,
4,1,0,0,1,0,0.0,,,-0.009731563084107941,-0.009731563084107941,-0.009731563084107941,-0.009731563084107941,-0.009731563084107941,0.0,9.0,9.0,-0.009731563084107941,-0.009731563084107941,-0.009731563084107941,,meanrev,rsi_distance_from_avg,bin/symbol,,HD,
4,1,0,1,0,0,1.0,0.0071421512395999365,0.0071421512395999365,,,0.0071421512395999365,0.0071421512395999365,0.0071421512395999365,inf,19.0,19.0,0.0071421512395999365,0.0071421512395999365,0.0071421512395999365,1.0,meanrev,rsi_distance_from_avg,bin/symbol,,META,
4,1,0,1,0,0,1.0,0.08109252348947749,0.08109252348947749,,,0.08109252348947749,0.08109252348947749,0.08109252348947749,inf,21.0,21.0,0.08109252348947749,0.08109252348947749,0.08109252348947749,1.0,meanrev,rsi_distance_from_avg,bin/symbol,,NOW,
4,1,0,1,0,0,1.0,0.054055197233185526,0.054055197233185526,,,0.054055197233185526,0.054055197233185526,0.054055197233185526,inf,9.0,9.0,0.054055197233185526,0.054055197233185526,0.054055197233185526,1.0,meanrev,rsi_distance_from_avg,bin/symbol,,PANW,
4,1,0,1,0,0,1.0,0.07284205647065445,0.07284205647065445,,,0.07284205647065445,0.07284205647065445,0.07284205647065445,inf,22.0,22.0,0.07284205647065445,0.07284205647065445,0.07284205647065445,1.0,meanrev,rsi_distance_from_avg,bin/symbol,,TSLA,
4,1,0,0,1,0,0.0,,,-0.0429881023642531,-0.0429881023642531,-0.0429881023642531,-0.0429881023642531,-0.0429881023642531,0.0,16.0,16.0,-0.0429881023642531,-0.0429881023642531,-0.0429881023642531,,meanrev,rsi_distance_from_avg,bin/symbol,,TSM,
4,1,0,0,1,0,0.0,,,-0.02330407598334827,-0.02330407598334827,-0.02330407598334827,-0.02330407598334827,-0.02330407598334827,0.0,11.0,11.0,-0.02330407598334827,-0.02330407598334827,-0.02330407598334827,,meanrev,rsi_distance_from_avg,bin/symbol,,WMT,
5,2,0,1,1,0,0.5,0.039319868057414054,0.039319868057414054,-0.0037253653351255744,-0.0037253653351255744,0.01779725136114424,0.01779725136114424,0.01779725136114424,10.554634115123278,9.0,9.0,-0.0037253653351255744,-0.001573103665498593,-0.0037253653351255744,1.0,meanrev,rsi_distance_from_avg,bin/symbol,,AAPL,
5,1,0,1,0,0,1.0,0.007077589132747919,0.007077589132747919,,,0.007077589132747919,0.007077589132747919,0.007077589132747919,inf,12.0,12.0,0.007077589132747919,0.007077589132747919,0.007077589132747919,1.0,meanrev,rsi_distance_from_avg,bin/symbol,,AVGO,
5,2,0,1,1,0,0.5,0.07562377326068126,0.07562377326068126,-0.014430185704441323,-0.014430185704441323,0.03059679377811997,0.03059679377811997,0.03059679377811997,5.240665283843559,9.5,9.5,-0.014430185704441323,-0.009927487756185193,-0.014430185704441323,1.0,meanrev,rsi_distance_from_avg,bin/symbol,,CAT,
5,1,0,0,1,0,0.0,,,-0.057948482864196516,-0.057948482864196516,-0.057948482864196516,-0.057948482864196516,-0.057948482864196516,0.0,6.0,6.0,-0.057948482864196516,-0.057948482864196516,-0.057948482864196516,,meanrev,rsi_distance_from_avg,bin/symbol,,CRWD,
5,1,0,0,1,0,0.0,,,-0.00011654540743621933,-0.00011654540743621933,-0.00011654540743621933,-0.00011654540743621933,-0.00011654540743621933,0.0,6.0,6.0,-0.00011654540743621933,-0.00011654540743621933,-0.00011654540743621933,,meanrev,rsi_distance_from_avg,bin/symbol,,CVX,
5,1,0,1,0,0,1.0,0.3171267789982062,0.3171267789982062,,,0.3171267789982062,0.3171267789982062,0.3171267789982062,inf,29.0,29.0,0.3171267789982062,0.3171267789982062,0.3171267789982062,1.0,meanrev,rsi_distance_from_avg,bin/symbol,,GOOGL,
5,1,0,0,1,0,0.0,,,-0.01940935873855265,-0.01940935873855265,-0.01940935873855265,-0.01940935873855265,-0.01940935873855265,0.0,7.0,7.0,-0.01940935873855265,-0.01940935873855265,-0.01940935873855265,,meanrev,rsi_distance_from_avg,bin/symbol,,HD,
5,2,0,0,2,0,0.0,,,-0.03251698539656345,-0.03251698539656345,-0.03251698539656345,-0.03251698539656345,-0.03251698539656345,0.0,5.5,5.5,-0.04598734308652075,-0.04464030731752502,-0.04598734308652075,,meanrev,rsi_distance_from_avg,bin/symbol,,LLY,
5,1,0,0,1,0,0.0,,,-0.03529946125913064,-0.03529946125913064,-0.03529946125913064,-0.03529946125913064,-0.03529946125913064,0.0,9.0,9.0,-0.03529946125913064,-0.03529946125913064,-0.03529946125913064,,meanrev,rsi_distance_from_avg,bin/symbol,,MRVL,
5,1,0,0,1,0,0.0,,,-0.086690138035727,-0.086690138035727,-0.086690138035727,-0.086690138035727,-0.086690138035727,0.0,3.0,3.0,-0.086690138035727,-0.086690138035727,-0.086690138035727,,meanrev,rsi_distance_from_avg,bin/symbol,,SHOP,
5,1,0,1,0,0,1.0,0.07469704448944636,0.07469704448944636,,,0.07469704448944636,0.07469704448944636,0.07469704448944636,inf,22.0,22.0,0.07469704448944636,0.07469704448944636,0.07469704448944636,1.0,meanrev,rsi_distance_from_avg,bin/symbol,,UBER,
1,1,1,0,1,0,0.0,,,-0.07928656123104905,-0.07928656123104905,-0.07928656123104905,-0.07928656123104905,-0.07928656123104905,0.0,4.0,4.0,-0.07928656123104905,-0.07928656123104905,-0.07928656123104905,,meanrev,rsi_distance_from_avg,bin/partition,,,ENTRY HOLDOUT / EXIT-USED HISTORY
1,10,0,6,4,0,0.6,0.06530461413546344,0.0687871940504643,-0.041160827596432414,-0.04062725254394295,0.022718437442705096,0.012781301320806904,0.022718437442705096,2.379857911595672,12.5,11.5,-0.059085511977824745,-0.05678483617393916,-0.059085511977824745,0.9823799489695635,meanrev,rsi_distance_from_avg,bin/partition,,,IN-SAMPLE
2,8,0,5,3,0,0.625,0.02504674376180498,0.01798394248784807,-0.04826389221259205,-0.05701756489586263,-0.002444744728593906,0.0035123937148864304,-0.002444744728593906,0.8649234660243683,13.625,13.5,-0.06718853304223316,-0.06362869419100348,-0.06718853304223316,1.0,meanrev,rsi_distance_from_avg,bin/partition,,,IN-SAMPLE
3,2,0,1,1,0,0.5,0.128912119821051,0.128912119821051,-0.10417027794415878,-0.10417027794415878,0.012370920938446106,0.012370920938446106,0.012370920938446106,1.23751344783927,16.0,16.0,-0.10417027794415878,-0.0925161580558983,-0.10417027794415878,1.0,meanrev,rsi_distance_from_avg,bin/partition,,,ENTRY HOLDOUT / EXIT-USED HISTORY
3,9,0,6,3,0,0.6666666666666666,0.09070322211777897,0.0462702623958372,-0.04657935579654874,-0.03560928546578934,0.04494236281300306,0.037993891268263136,0.04494236281300306,3.8945674780886317,11.333333333333334,10.0,-0.07538102799497814,-0.059472330983302624,-0.07538102799497814,0.955506508677412,meanrev,rsi_distance_from_avg,bin/partition,,,IN-SAMPLE
4,2,0,0,2,0,0.0,,,-0.04224781082724394,-0.04224781082724394,-0.04224781082724394,-0.04224781082724394,-0.04224781082724394,0.0,7.0,7.0,-0.0611915456711396,-0.059297172186750034,-0.0611915456711396,,meanrev,rsi_distance_from_avg,bin/partition,,,ENTRY HOLDOUT / EXIT-USED HISTORY
4,9,0,4,5,0,0.4444444444444444,0.05378298210822935,0.06344862685191999,-0.0363565638345851,-0.03674302511131333,0.003705456584443545,-0.009731563084107941,0.003705456584443545,1.183455782079536,11.555555555555555,9.0,-0.06005137675699679,-0.05322606699989931,-0.06005137675699679,1.0,meanrev,rsi_distance_from_avg,bin/partition,,,IN-SAMPLE
5,5,0,2,3,0,0.4,0.17822332352781012,0.17822332352781012,-0.05468265987949206,-0.057948482864196516,0.03847973348342881,-0.01940935873855265,0.03847973348342881,2.1728194875739786,11.6,7.0,-0.086690138035727,-0.08094180700142091,-0.086690138035727,1.0,meanrev,rsi_distance_from_avg,bin/partition,,,ENTRY HOLDOUT / EXIT-USED HISTORY
