module,scenario,removed_top,trades,censored,winners,losers,ties,win_rate,mean_winner,median_winner,mean_loser,median_loser,average_return,median_return,expectancy,profit_factor,average_holding,median_holding,worst_return,p05_return,expected_shortfall05,top5_share_gross_profit
breakout,breakeven_2,3,595,0,173,266,156,0.2907563025210084,0.06216119924805652,0.033845785141541684,-0.04097070740971167,-0.037785216764347096,-0.00024255580011685077,0.0,-0.00024255580011685077,0.9867573917835609,8.894117647058824,6.0,-0.21953813037602288,-0.07799331057089966,-0.10738913552652268,0.13079374264234572
breakout,breakeven_2,5,593,0,171,266,156,0.28836424957841483,0.059375592879010286,0.03313761255300829,-0.04097070740971167,-0.037785216764347096,-0.0012562930669014266,0.0,-0.0012562930669014266,0.9316418096457293,8.833052276559865,6.0,-0.21953813037602288,-0.07808964498601807,-0.10738913552652268,0.1284491364851802
breakout,breakeven_3,0,579,0,191,280,108,0.3298791018998273,0.06790281195488615,0.034945492122656185,-0.04340281960766071,-0.04012459533558277,0.001410444893330321,0.0,0.001410444893330321,1.0671983657661885,10.08635578583765,7.0,-0.21953813037602288,-0.08176048843404352,-0.10992168178782645,0.14426458200430473
breakout,breakeven_3,1,578,0,190,280,108,0.328719723183391,0.0651747018427363,0.034879376872433476,-0.04340281960766071,-0.04012459533558277,0.000398622595112281,0.0,0.000398622595112281,1.0189589279203541,10.070934256055363,7.0,-0.21953813037602288,-0.0817877932697463,-0.10992168178782645,0.12661649348343237
breakout,breakeven_3,3,576,0,188,280,108,0.3263888888888889,0.06222908378362159,0.034329523381876226,-0.04340281960766071,-0.04012459533558277,-0.0007877113521252409,0.0,-0.0007877113521252409,0.9626652186156871,10.050347222222221,7.0,-0.21953813037602288,-0.08184240294115191,-0.10992168178782645,0.1202267753330898
breakout,breakeven_3,5,574,0,186,280,108,0.3240418118466899,0.05966885303074108,0.03349169884727499,-0.04340281960766071,-0.04012459533558277,-0.0018369038787929585,0.0,-0.0018369038787929585,0.9132394396132523,9.991289198606271,7.0,-0.21953813037602288,-0.08189701261255752,-0.10992168178782645,0.11750994542395725
breakout,breakeven_4,0,570,0,199,293,78,0.34912280701754383,0.06801380921002075,0.03592261275129083,-0.04401608955647684,-0.04023518231209178,0.0011193575311340544,-0.0030481052063079384,0.0011193575311340544,1.0494725850996331,10.735087719298246,8.0,-0.21953813037602288,-0.08239712658674593,-0.11021736220064227,0.14001294669543865
breakout,breakeven_4,1,569,0,198,293,78,0.34797891036906853,0.0653964863612665,0.03543405243697351,-0.04401608955647684,-0.04023518231209178,9.101943670132443e-05,-0.0032215852095386355,9.101943670132443e-05,1.0040157561468046,10.720562390158172,8.0,-0.21953813037602288,-0.0824103221422052,-0.11021736220064227,0.12310006400975206
breakout,breakeven_4,3,567,0,196,293,78,0.345679012345679,0.06257336071801904,0.034879376872433476,-0.04401608955647684,-0.04023518231209178,-0.0011152302280705176,-0.003497216857973995,-0.0011152302280705176,0.9509692525129841,10.701940035273369,8.0,-0.21953813037602288,-0.08243671325312375,-0.11021736220064227,0.11928435838056563
breakout,breakeven_4,5,565,0,194,293,78,0.3433628318584071,0.059998495247125416,0.034329523381876226,-0.04401608955647684,-0.04023518231209178,-0.0022247896674431615,-0.004365655814789093,-0.0022247896674431615,0.9025328359837541,10.607079646017699,8.0,-0.21953813037602288,-0.08246310436404229,-0.11021736220064227,0.11514501177124205
breakout,early_3,0,561,0,215,346,0,0.38324420677361853,0.07186756823932704,0.04001896200604449,-0.040737389368150696,-0.035759066922837424,0.002417808288904053,-0.014149434086518031,0.002417808288904053,1.096231095652853,11.336898395721924,9.0,-0.21953813037602288,-0.08251588658587938,-0.10869927596949515,0.1427840377058635
breakout,early_3,1,560,0,214,346,0,0.3821428571428571,0.06923092828861775,0.039401904900576046,-0.040737389368150696,-0.035759066922837424,0.0012862177364000949,-0.014244895477989294,0.0012862177364000949,1.0511014505656764,11.2375,9.0,-0.21953813037602288,-0.0825633838430876,-0.10963439701891,0.12522686334038213
breakout,early_3,3,558,0,212,346,0,0.37992831541218636,0.06542436960369089,0.03847131830736916,-0.040737389368150696,-0.035759066922837424,-0.00040353112078436157,-0.0145046662644146,-0.00040353112078436157,0.9840249605343575,11.224014336917563,9.0,-0.21953813037602288,-0.08265837835750403,-0.10963439701891,0.1054759980453776
breakout,early_3,5,556,0,210,346,0,0.3776978417266187,0.06307283682472889,0.03800671813126666,-0.040737389368150696,-0.035759066922837424,-0.00152849098594798,-0.01499817080477217,-0.00152849098594798,0.9397067935568161,11.129496402877697,9.0,-0.21953813037602288,-0.08275337287192047,-0.10963439701891,0.10118719511031962
breakout,lock25_1,0,685,0,430,254,1,0.6277372262773723,0.02108333269821481,0.007087101235845994,-0.034823219942181294,-0.02870099932550768,0.00032224116046469646,0.0034924400570615077,0.00032224116046469646,1.0249556532080815,5.202919708029197,3.0,-0.21953813037602288,-0.06638014425224104,-0.09342202911241806,0.19109879528889234
breakout,lock25_1,1,684,0,429,254,1,0.6271929824561403,0.01976594248710725,0.007063864439962542,-0.034823219942181294,-0.02870099932550768,-0.0005343692081067842,0.00348521938669466,-0.0005343692081067842,0.9586767106581853,5.182748538011696,3.0,-0.21953813037602288,-0.06639315728477066,-0.09342202911241806,0.16095128546526852
breakout,lock25_1,3,682,0,427,254,1,0.626099706744868,0.01834945029493277,0.007034610209449177,-0.034823219942181294,-0.02870099932550768,-0.0014807662600846883,0.003476169635147963,-0.0014807662600846883,0.8858257302795937,5.1627565982404695,3.0,-0.21953813037602288,-0.06641918334982991,-0.09342202911241806,0.14196278855521996
breakout,lock25_1,5,680,0,425,254,1,0.625,0.017254972433251175,0.006971429875058055,-0.034823219942181294,-0.02870099932550768,-0.0022231390899739717,0.0034710752038377146,-0.0022231390899739717,0.8290878626554773,5.079411764705882,3.0,-0.21953813037602288,-0.06646818837947976,-0.09421584772212567,0.1332432000564124
breakout,lock25_2,0,628,0,379,249,0,0.6035031847133758,0.032243505136187255,0.012119391274176827,-0.044533288070339065,-0.04132865266419927,0.0018017511418798465,0.006022824865052456,0.0018017511418798465,1.1020399743110707,7.509554140127388,5.0,-0.21953813037602288,-0.07663864290044693,-0.10535601303648859,0.1531085315898326
breakout,lock25_2,1,627,0,378,249,0,0.6028708133971292,0.03077789606706776,0.012066432167628927,-0.044533288070339065,-0.04132865266419927,0.0008696267684803604,0.00600657056144871,0.0008696267684803604,1.0491718254479778,7.491228070175438,5.0,-0.21953813037602288,-0.07669327128433008,-0.10535601303648859,0.1347696831799302
breakout,lock25_2,3,625,0,376,249,0,0.6016,0.029122125304661104,0.012009217986371112,-0.044533288070339065,-0.04132865266419927,-0.00022219138393896181,0.005911185752655701,-0.00022219138393896181,0.9874765749128008,7.464,5.0,-0.21953813037602288,-0.07680252805209635,-0.10535601303648859,0.1284521990920772
breakout,lock25_2,5,623,0,374,249,0,0.6003210272873194,0.027671812906282237,0.011984955414479415,-0.044533288070339065,-0.04132865266419927,-0.0011870476766691345,0.0059033824068566165,-0.0011870476766691345,0.933308252091006,7.401284109149278,5.0,-0.21953813037602288,-0.07691178481986262,-0.10535601303648859,0.12431023300531789
breakout,lock25_3,0,603,0,338,265,0,0.560530679933665,0.04003622120432628,0.016858797137736747,-0.045965721711339474,-0.04144208714949493,0.0022410058267948968,0.007946037340617274,0.0022410058267948968,1.110938002153039,8.882255389718077,6.0,-0.21953813037602288,-0.0789342851981756,-0.10792197738523142,0.13826462116239407
breakout,lock25_3,1,602,0,337,265,0,0.5598006644518272,0.038415427399996815,0.016780485595468075,-0.045965721711339474,-0.04144208714949493,0.0012709016283952916,0.00794010132717049,0.0012709016283952916,1.062809953239258,8.865448504983389,6.0,-0.21953813037602288,-0.07893616104574847,-0.10792197738523142,0.12111205292276644
breakout,lock25_3,3,600,0,335,265,0,0.5583333333333333,0.036602607268656384,0.01654350952147432,-0.045965721711339474,-0.04144208714949493,0.0001349286358248806,0.007910978858418183,0.0001349286358248806,1.006646230858999,8.841666666666667,6.0,-0.21953813037602288,-0.07904694149477177,-0.10888810873496176,0.11470850662427032
breakout,lock25_3,5,598,0,333,265,0,0.5568561872909699,0.0350186556978885,0.01649738297790071,-0.045965721711339474,-0.04144208714949493,-0.0008690700771038316,0.007874589018337819,-0.0008690700771038316,0.9573345801504423,8.780936454849499,6.0,-0.21953813037602288,-0.07926475069767265,-0.10888810873496176,0.11032460763390911
breakout,lock25_4,0,589,0,304,285,0,0.5161290322580645,0.04704450670097994,0.019921625313400693,-0.045254992237953595,-0.04054486304388594,0.0023834588273024216,0.0062221950954861605,0.0023834588273024216,1.1088457795740654,9.774193548387096,7.0,-0.21953813037602288,-0.08146997882651474,-0.10921179468582914,0.13250609899333143
breakout,lock25_4,1,588,0,303,285,0,0.5153061224489796,0.04526497129978397,0.019844647150358607,-0.045254992237953595,-0.04054486304388594,0.0013904991769009673,0.0059382812251524975,0.0013904991769009673,1.063392328947133,9.758503401360544,7.0,-0.21953813037602288,-0.08149946631853014,-0.10921179468582914,0.11621789533165959
breakout,lock25_4,3,586,0,301,285,0,0.5136518771331058,0.043292892707759156,0.01982283008690855,-0.045254992237953595,-0.04054486304388594,0.00022779508057804037,0.005165783040974925,0.00022779508057804037,1.0103497676995514,9.737201365187714,7.0,-0.21953813037602288,-0.08155844130256093,-0.10921179468582914,0.1122654057736965
breakout,lock25_4,5,584,0,299,285,0,0.511986301369863,0.04149327786704382,0.01977073003183949,-0.045254992237953595,-0.04054486304388594,-0.0008410662766621081,0.004558256038341146,-0.0008410662766621081,0.9619169509374864,9.642123287671232,7.0,-0.21953813037602288,-0.08161741628659172,-0.10921179468582914,0.10802848466919886
breakout,skip_bars_since_rsi_up_5,0,517,0,204,313,0,0.3945841392649903,0.07298943970818468,0.04168419586511518,-0.043948489645113976,-0.04023518231209178,0.002193362556187622,-0.014340356869460558,0.002193362556187622,1.0824351962586483,11.899419729206963,10.0,-0.21953813037602288,-0.08562959934291733,-0.11301150441792968,0.16727951851358255
breakout,skip_bars_since_rsi_up_5,1,516,0,203,313,0,0.39341085271317827,0.07021545410235742,0.040806661635555574,-0.043948489645113976,-0.04023518231209178,0.0009648448136780629,-0.014833861409818128,0.0009648448136780629,1.036192524437874,11.792635658914728,10.0,-0.21953813037602288,-0.08564044114052707,-0.11301150441792968,0.1518080974679447
breakout,skip_bars_since_rsi_up_5,3,514,0,201,313,0,0.39105058365758755,0.0650436997341324,0.04070103812583459,-0.043948489645113976,-0.04023518231209178,-0.001327030374241365,-0.015355377231199896,-0.001327030374241365,0.9504143865548288,11.772373540856032,10.0,-0.21953813037602288,-0.08566212473574654,-0.11301150441792968,0.11624612504715799
breakout,skip_bars_since_rsi_up_5,5,512,0,199,313,0,0.388671875,0.062306932065093336,0.04001896200604449,-0.043948489645113976,-0.04023518231209178,-0.0026499956600919993,-0.015559774697451567,-0.0026499956600919993,0.9013659578063464,11.716796875,10.0,-0.21953813037602288,-0.085683808330966,-0.11301150441792968,0.10701837561192686
breakout,skip_candle_range_atr_3,0,483,0,193,290,0,0.3995859213250518,0.0735714880959361,0.04001896200604449,-0.0432597784572506,-0.03923745209860158,0.0034243508279772146,-0.013197638432546288,0.0034243508279772146,1.131838755257695,12.045548654244307,10.0,-0.21953813037602288,-0.0833708372156273,-0.10969840574261971,0.1553761011405111
breakout,skip_candle_range_atr_3,1,482,0,192,290,0,0.3983402489626556,0.07064160773346119,0.039088375412837606,-0.0432597784572506,-0.03923745209860158,0.0021117280751491167,-0.013215088145648257,0.0021117280751491167,1.0811339729995435,11.931535269709544,10.0,-0.21953813037602288,-0.08341833447283552,-0.10969840574261971,0.13678851265715303
breakout,skip_candle_range_atr_3,3,480,0,190,290,0,0.3958333333333333,0.06640913887917274,0.03792227858091435,-0.0432597784572506,-0.03923745209860158,0.0001508346550836405,-0.013473423412262042,0.0001508346550836405,1.005771119710776,11.91875,10.0,-0.21953813037602288,-0.0834879160176957,-0.11079142965981038,0.11628975946743576
breakout,skip_candle_range_atr_3,5,478,0,188,290,0,0.39330543933054396,0.06379290300134796,0.0375730209800359,-0.0432597784572506,-0.03923745209860158,-0.0011553765446637144,-0.013723149125286993,-0.0011553765446637144,0.9559780623460251,11.811715481171548,10.0,-0.21953813037602288,-0.08353208459299963,-0.11079142965981038,0.11211639586567855
breakout,skip_distance_to_upper_band_atr_1,0,479,0,196,283,0,0.4091858037578288,0.07216394848160419,0.04075384988069508,-0.04280543899079723,-0.03784418252842414,0.004238402229642599,-0.012918284667216007,0.004238402229642599,1.1675916172861747,12.008350730688935,10.0,-0.21953813037602288,-0.08401964216819108,-0.11265000352206082,0.15074718430778397
breakout,skip_distance_to_upper_band_atr_1,1,478,0,195,283,0,0.40794979079497906,0.06927192504976051,0.04070103812583459,-0.04280543899079723,-0.03784418252842414,0.0029164982224010143,-0.01293661128673318,0.0029164982224010143,1.1150811576096895,11.893305439330543,10.0,-0.21953813037602288,-0.08407570451074511,-0.11265000352206082,0.1317150083460307
breakout,skip_distance_to_upper_band_atr_1,3,476,0,193,283,0,0.4054621848739496,0.06531754430233819,0.04001896200604449,-0.04280543899079723,-0.03784418252842414,0.001034342050327007,-0.01309373788250029,0.001034342050327007,1.0406429986504897,11.817226890756302,10.0,-0.21953813037602288,-0.08418782919585319,-0.11265000352206082,0.11107320626900184
breakout,skip_distance_to_upper_band_atr_1,5,474,0,191,283,0,0.4029535864978903,0.06288976723631515,0.0387848477951076,-0.04280543899079723,-0.03784418252842414,-0.00021517656594814957,-0.013473423412262042,-0.00021517656594814957,0.991580468558912,11.767932489451477,10.0,-0.21953813037602288,-0.08429995388096126,-0.11265000352206082,0.10720469220816264
breakout,time_10,0,547,0,223,324,0,0.4076782449725777,0.07051215528356179,0.0387848477951076,-0.04358127523099453,-0.04012459533558277,0.002932134284080534,-0.013197638432546288,0.002932134284080534,1.1135863745941654,12.06764168190128,10.0,-0.21953813037602288,-0.08377501175717122,-0.11096494859754368,0.14030792962673477
breakout,time_10,1,546,0,222,324,0,0.4065934065934066,0.06796442392136558,0.03847131830736916,-0.04358127523099453,-0.04012459533558277,0.0017724705782068352,-0.013215088145648257,0.0017724705782068352,1.0685372592641917,11.967032967032967,10.0,-0.21953813037602288,-0.08379709604482319,-0.11096494859754368,0.1229636698832421
breakout,time_10,3,544,0,220,324,0,0.40441176470588236,0.06428477187618833,0.03792227858091435,-0.04358127523099453,-0.04012459533558277,4.102323146912646e-05,-0.013473423412262042,4.102323146912646e-05,1.0015804611437191,11.955882352941176,10.0,-0.21953813037602288,-0.08384126462012712,-0.11096494859754368,0.10344232259311034
breakout,time_10,5,542,0,218,324,0,0.4022140221402214,0.06200907885308271,0.0375730209800359,-0.04358127523099453,-0.04012459533558277,-0.0011113542156276708,-0.013723149125286993,-0.0011113542156276708,0.9573413759143168,11.861623616236162,10.0,-0.21953813037602288,-0.08388543319543104,-0.11096494859754368,0.09914605613853321
breakout,time_15,0,547,0,223,324,0,0.4076782449725777,0.07051215528356179,0.0387848477951076,-0.04358127523099453,-0.04012459533558277,0.002932134284080534,-0.013197638432546288,0.002932134284080534,1.1135863745941654,12.06764168190128,10.0,-0.21953813037602288,-0.08377501175717122,-0.11096494859754368,0.14030792962673477
breakout,time_15,1,546,0,222,324,0,0.4065934065934066,0.06796442392136558,0.03847131830736916,-0.04358127523099453,-0.04012459533558277,0.0017724705782068352,-0.013215088145648257,0.0017724705782068352,1.0685372592641917,11.967032967032967,10.0,-0.21953813037602288,-0.08379709604482319,-0.11096494859754368,0.1229636698832421
breakout,time_15,3,544,0,220,324,0,0.40441176470588236,0.06428477187618833,0.03792227858091435,-0.04358127523099453,-0.04012459533558277,4.102323146912646e-05,-0.013473423412262042,4.102323146912646e-05,1.0015804611437191,11.955882352941176,10.0,-0.21953813037602288,-0.08384126462012712,-0.11096494859754368,0.10344232259311034
breakout,time_15,5,542,0,218,324,0,0.4022140221402214,0.06200907885308271,0.0375730209800359,-0.04358127523099453,-0.04012459533558277,-0.0011113542156276708,-0.013723149125286993,-0.0011113542156276708,0.9573413759143168,11.861623616236162,10.0,-0.21953813037602288,-0.08388543319543104,-0.11096494859754368,0.09914605613853321
breakout,time_5,0,557,0,225,332,0,0.40394973070017953,0.06924744128641269,0.037686768342197974,-0.042741587477697095,-0.03791498216447042,0.0024963505329397132,-0.012789679649683805,0.0024963505329397132,1.0979878054403003,11.648114901256733,9.0,-0.21953813037602288,-0.08413176685329915,-0.1112295045668229,0.14160051081724667
breakout,time_5,1,556,0,224,332,0,0.4028776978417266,0.06671681148103452,0.0375730209800359,-0.042741587477697095,-0.03791498216447042,0.0013567603042379498,-0.012993659041115047,0.0013567603042379498,1.053160516044051,11.548561151079136,9.0,-0.21953813037602288,-0.08418782919585319,-0.1112295045668229,0.12414468479186927
breakout,time_5,3,554,0,222,332,0,0.4007220216606498,0.06305906970256761,0.036690943184582325,-0.042741587477697095,-0.03791498216447042,-0.00034493423939607786,-0.013215088145648257,-0.00034493423939607786,0.9865334192762789,11.536101083032491,9.0,-0.21953813037602288,-0.08429995388096126,-0.1112295045668229,0.10450294205938615
breakout,time_5,5,552,0,220,332,0,0.39855072463768115,0.06079292205082093,0.03543405243697351,-0.042741587477697095,-0.03791498216447042,-0.0014778336800993297,-0.013473423412262042,-0.0014778336800993297,0.9425121713188461,11.442028985507246,9.0,-0.21953813037602288,-0.08441207856606933,-0.1112295045668229,0.10021010509085858
meanrev,baseline,0,55,0,27,28,0,0.4909090909090909,0.07108036438966457,0.0490759380865573,-0.04219863723405393,-0.03617615528855134,0.013411054472135153,-0.00011654540743621933,0.013411054472135153,1.6242652474062345,11.49090909090909,10.0,-0.10417027794415878,-0.07655268796579942,-0.09004899240364495,0.5006502257849995
meanrev,baseline,1,54,0,26,28,0,0.48148148148148145,0.06161704075087451,0.0462702623958372,-0.04219863723405393,-0.03617615528855134,0.007786689203133838,-0.0019209553712808969,0.007786689203133838,1.3558689878309815,11.166666666666666,9.5,-0.10417027794415878,-0.07674796462760296,-0.09004899240364495,0.46632548853163547
meanrev,baseline,3,52,0,24,28,0,0.46153846153846156,0.05052384837639042,0.04139222738126558,-0.04219863723405393,-0.03617615528855134,0.0005963561246126928,-0.006728464209616758,0.0005963561246126928,1.0262453621664374,10.76923076923077,9.0,-0.10417027794415878,-0.07713851795121004,-0.09004899240364495,0.4461512053562173
meanrev,baseline,5,50,0,22,28,0,0.44,0.04356077388843964,0.038656879662838595,-0.04219863723405393,-0.03617615528855134,-0.0044644963401567605,-0.012080874394274632,-0.0044644963401567605,0.8110764845575751,10.28,9.0,-0.10417027794415878,-0.07752907127481715,-0.09004899240364495,0.4560776543828442
meanrev,breakeven_1,0,56,0,16,25,15,0.2857142857142857,0.06988684615803077,0.06191323211066957,-0.036961381627182176,-0.03226875185625433,0.0034670535330167495,0.0,0.0034670535330167495,1.2101166020332448,7.464285714285714,5.0,-0.10417027794415878,-0.0692366567804194,-0.08874714799162131,0.6245523001551821
meanrev,breakeven_1,1,55,0,15,25,15,0.2727272727272727,0.06087781766913148,0.054055197233185526,-0.036961381627182176,-0.03226875185625433,-0.00019758682986513026,0.0,-0.00019758682986513026,0.9882393188088076,7.2,5.0,-0.10417027794415878,-0.06964628152805666,-0.08874714799162131,0.6230724313618013
meanrev,breakeven_1,3,53,0,13,25,15,0.24528301886792453,0.046483207086471495,0.0490759380865573,-0.036961381627182176,-0.03226875185625433,-0.0060330726142533014,0.0,-0.0060330726142533014,0.6539600691546963,6.830188679245283,4.0,-0.10417027794415878,-0.07046553102333115,-0.08874714799162131,0.6694759942325842
meanrev,breakeven_1,5,51,0,11,25,15,0.21568627450980393,0.038165608202823706,0.03527910502502296,-0.036961381627182176,-0.03226875185625433,-0.009886526479382228,0.0,-0.009886526479382228,0.45433549477740853,6.352941176470588,4.0,-0.10417027794415878,-0.07128478051860565,-0.08874714799162131,0.7699059566934929
meanrev,breakeven_2,0,55,0,21,24,10,0.38181818181818183,0.0610701502309934,0.0490759380865573,-0.043719280520705533,-0.04136518409891704,0.004240189497344157,0.0,0.004240189497344157,1.2222612269845488,9.309090909090909,8.0,-0.10417027794415878,-0.07655268796579942,-0.09004899240364495,0.5452386378648206
meanrev,breakeven_2,1,54,0,20,24,10,0.37037037037037035,0.053872544067967064,0.04419790307198568,-0.043719280520705533,-0.04136518409891704,0.0005220027567112686,0.0,0.0005220027567112686,1.0268647193780809,9.074074074074074,7.5,-0.10417027794415878,-0.07674796462760296,-0.09004899240364495,0.5288922452773893
meanrev,breakeven_2,3,52,0,18,24,10,0.34615384615384615,0.042648846705269285,0.03729948654121851,-0.043719280520705533,-0.04136518409891704,-0.005415067150040109,0.0,-0.005415067150040109,0.7316368121337915,8.711538461538462,6.5,-0.10417027794415878,-0.07713851795121004,-0.09004899240364495,0.5309807202092638
meanrev,breakeven_2,5,50,0,16,24,10,0.32,0.03645120242511116,0.03286641346413666,-0.043719280520705533,-0.04136518409891704,-0.009320869873903086,0.0,-0.009320869873903086,0.5558371804685089,8.3,6.0,-0.10417027794415878,-0.07752907127481715,-0.09004899240364495,0.5949552335670705
meanrev,breakeven_3,0,55,0,23,25,7,0.41818181818181815,0.06185923170413175,0.0490759380865573,-0.04451544090725866,-0.0429881023642531,0.005634114663882978,0.0,0.005634114663882978,1.2784438839180725,10.072727272727272,9.0,-0.10417027794415878,-0.07655268796579942,-0.09004899240364495,0.5063787962695995
meanrev,breakeven_3,1,54,0,22,25,7,0.4074074074074074,0.055351820713795914,0.04419790307198568,-0.04451544090725866,-0.0429881023642531,0.0019417413522600678,0.0,0.0019417413522600678,1.0942181237656312,9.851851851851851,9.0,-0.10417027794415878,-0.07674796462760296,-0.09004899240364495,0.489863926902564
meanrev,breakeven_3,3,52,0,20,25,7,0.38461538461538464,0.045398420751950795,0.038656879662838595,-0.04451544090725866,-0.0429881023642531,-0.003940723223893278,0.0,-0.003940723223893278,0.8158682888758837,9.51923076923077,9.0,-0.10417027794415878,-0.07713851795121004,-0.09004899240364495,0.48137809143980026
meanrev,breakeven_3,5,50,0,18,25,7,0.36,0.03901698075330662,0.03663649814664305,-0.04451544090725866,-0.0429881023642531,-0.008211607382438946,-0.0002578632553517646,-0.008211607382438946,0.6310670088814073,8.98,8.5,-0.10417027794415878,-0.07752907127481715,-0.09004899240364495,0.5325696337523718
meanrev,breakeven_4,0,55,0,26,26,3,0.4727272727272727,0.06885606610384201,0.0462702623958372,-0.044352554117818174,-0.039865563737783216,0.01158347839339309,0.0,0.01158347839339309,1.5524712719121583,10.981818181818182,9.0,-0.10417027794415878,-0.07655268796579942,-0.09004899240364495,0.5224321402379036
meanrev,breakeven_4,1,54,0,25,26,3,0.46296296296296297,0.058925237588067454,0.0434645867051171,-0.044352554117818174,-0.039865563737783216,0.005925269122933587,0.0,0.005925269122933587,1.2774660540565483,10.648148148148149,9.0,-0.10417027794415878,-0.07674796462760296,-0.09004899240364495,0.4890649271010531
meanrev,breakeven_4,3,52,0,23,26,3,0.4423076923076923,0.047115662661405176,0.039319868057414054,-0.044352554117818174,-0.039865563737783216,-0.0013366570355952594,-0.0018626826675627872,-0.0013366570355952594,0.9397258145700217,10.23076923076923,9.0,-0.10417027794415878,-0.07713851795121004,-0.09004899240364495,0.4500509065006365
meanrev,breakeven_4,5,50,0,21,26,3,0.42,0.04071283557819433,0.037993891268263136,-0.044352554117818174,-0.039865563737783216,-0.0059639371984238345,-0.009077775519783449,-0.0059639371984238345,0.741410382669229,9.98,9.0,-0.10417027794415878,-0.07752907127481715,-0.09004899240364495,0.47551480885506164
meanrev,early_3,0,55,0,25,30,0,0.45454545454545453,0.07368403817088268,0.0490759380865573,-0.03998499697249091,-0.03545437336245999,0.011682746274497086,-0.009731563084107941,0.011682746274497086,1.5356601173346804,10.618181818181819,9.0,-0.10417027794415878,-0.07655268796579942,-0.09004899240364495,0.5215961756856906
meanrev,early_3,1,54,0,24,30,0,0.4444444444444444,0.06354059063641086,0.0462702623958372,-0.03998499697249091,-0.03545437336245999,0.006026375298132103,-0.010459280375799462,0.006026375298132103,1.2712886421899867,10.277777777777779,9.0,-0.10417027794415878,-0.07674796462760296,-0.09004899240364495,0.48989256637509554
meanrev,early_3,3,52,0,22,30,0,0.4230769230769231,0.051613794399295164,0.04139222738126558,-0.03998499697249091,-0.03545437336245999,-0.0012316621613506474,-0.012808591685966153,-0.0012316621613506474,0.9466079469471206,9.846153846153847,9.0,-0.10417027794415878,-0.07713851795121004,-0.09004899240364495,0.4764323769299621
meanrev,early_3,5,50,0,20,30,0,0.4,0.04406340706483978,0.038656879662838595,-0.03998499697249091,-0.03545437336245999,-0.006365635357558634,-0.016738406705523734,-0.006365635357558634,0.7346656729798722,9.32,9.0,-0.10417027794415878,-0.07752907127481715,-0.09004899240364495,0.4959626726956676
meanrev,lock25_1,0,56,0,31,25,0,0.5535714285714286,0.02777500195052791,0.008971805363556129,-0.036961381627182176,-0.03226875185625433,-0.0011251692895212356,0.003780849231492578,-0.0011251692895212356,0.9318104708868884,5.892857142857143,4.0,-0.10417027794415878,-0.0692366567804194,-0.08874714799162131,0.6476560522677756
meanrev,lock25_1,1,55,0,30,25,0,0.5454545454545454,0.02255255451561727,0.008604595978242924,-0.036961381627182176,-0.03226875185625433,-0.004499234640200659,0.003734274745174515,-0.004499234640200659,0.7321984251486415,5.618181818181818,4.0,-0.10417027794415878,-0.06964628152805666,-0.08874714799162131,0.631495149850601
meanrev,lock25_1,3,53,0,28,25,0,0.5283018867924528,0.016027571755354686,0.007938766696191979,-0.036961381627182176,-0.03226875185625433,-0.008967217576030626,0.003305453750157339,-0.008967217576030626,0.48566583757777587,5.264150943396227,4.0,-0.10417027794415878,-0.07046553102333115,-0.08874714799162131,0.6095522357417
meanrev,lock25_1,5,51,0,26,25,0,0.5098039215686274,0.011668344957734474,0.007551954777544445,-0.036961381627182176,-0.03226875185625433,-0.01216975630938153,0.0011047264179131489,-0.01216975630938153,0.3283177798505092,4.882352941176471,4.0,-0.10417027794415878,-0.07128478051860565,-0.08874714799162131,0.5338338708093989
meanrev,lock25_2,0,55,0,31,24,0,0.5636363636363636,0.03076385035151966,0.011689959362211955,-0.043719280520705533,-0.04136518409891704,-0.0017378794836331514,0.0057240843174311,-0.0017378794836331514,0.9089042537779233,7.254545454545455,6.0,-0.10417027794415878,-0.07655268796579942,-0.09004899240364495,0.5856624167597765
meanrev,lock25_2,1,54,0,30,24,0,0.5555555555555556,0.02564103119664208,0.011259874573275042,-0.043719280520705533,-0.04136518409891704,-0.005185774011067971,0.005654579530547821,-0.005185774011067971,0.7331156554743176,7.0,6.0,-0.10417027794415878,-0.07674796462760296,-0.09004899240364495,0.5565830904236118
meanrev,lock25_2,3,52,0,28,24,0,0.5384615384615384,0.019305008636750862,0.010819566211266118,-0.043719280520705533,-0.04136518409891704,-0.009783124820536705,0.0055009680590818455,-0.009783124820536705,0.5151619561887034,6.634615384615385,5.5,-0.10417027794415878,-0.07713851795121004,-0.09004899240364495,0.5325154749848191
meanrev,lock25_2,5,50,0,26,24,0,0.52,0.015197892368468819,0.010580253857660149,-0.043719280520705533,-0.04136518409891704,-0.01308235061833487,0.004528326223758983,-0.01308235061833487,0.37659319190710355,6.3,5.0,-0.10417027794415878,-0.07752907127481715,-0.09004899240364495,0.4789484913595014
meanrev,lock25_3,0,55,0,30,25,0,0.5454545454545454,0.03676983969727055,0.016900824496206335,-0.04451544090725866,-0.0429881023642531,-0.00017801512296999688,0.008237386592929719,-0.00017801512296999688,0.9912023050305194,8.254545454545454,7.0,-0.10417027794415878,-0.07655268796579942,-0.09004899240364495,0.5358179242108099
