module,scenario,year,trades,censored,winners,losers,ties,win_rate,mean_winner,median_winner,mean_loser,median_loser,average_return,median_return,expectancy,profit_factor,average_holding,median_holding,worst_return,p05_return,expected_shortfall05,top5_share_gross_profit
squeeze,breakeven_2,2023,46,0,7,21,18,0.15217391304347827,0.10742027602903173,0.06143667209595183,-0.04099716256505747,-0.03729525696829372,-0.002369532210064886,0.0,-0.002369532210064886,0.8733960214813153,8.065217391304348,6.0,-0.12025747422791744,-0.07414993682784088,-0.10507879737538613,0.9218791734716266
squeeze,breakeven_2,2024,71,0,18,28,25,0.2535211267605634,0.06506851342651099,0.03478176164774183,-0.03345154765253976,-0.02471828385437469,0.003304083202902596,0.0,0.003304083202902596,1.2504580973595887,8.929577464788732,6.0,-0.14879647972730503,-0.07360165534721819,-0.09573318277853354,0.6681956297075216
squeeze,breakeven_2,2025,44,0,11,20,13,0.25,0.06711109249646584,0.04542322548873101,-0.04181219138635425,-0.042941706537183044,-0.0022277684151354726,0.0,-0.0022277684151354726,0.8827832182243012,7.295454545454546,5.0,-0.10254949858874707,-0.08185767584443951,-0.09093866619936508,0.8507038105550124
squeeze,breakeven_2,2026,26,0,8,11,7,0.3076923076923077,0.04863662931235535,0.031876882420442954,-0.038669589427895494,-0.0381748149149993,-0.0013950942003079865,0.0,-0.0013950942003079865,0.9147263927201823,9.23076923076923,6.0,-0.08387878973194063,-0.05797127770174798,-0.0719230851724802,0.9115148468952294
squeeze,breakeven_3,2021,1,0,0,0,1,0.0,,,,,0.0,0.0,0.0,,3.0,3.0,0.0,0.0,0.0,
squeeze,breakeven_3,2022,13,0,2,9,2,0.15384615384615385,0.15598184533004045,0.15598184533004045,-0.04157219220926575,-0.03594075544719133,-0.004783541478716223,-0.026042502233418086,-0.004783541478716223,0.8337937080892938,8.384615384615385,6.0,-0.0754572496724687,-0.07314106022582241,-0.0754572496724687,1.0
squeeze,breakeven_3,2023,44,0,9,23,12,0.20454545454545456,0.10112168509761275,0.06701297896523895,-0.037168106599289215,-0.0329800062846336,0.0012551980476105194,-0.005744496013530553,0.0012551980476105194,1.0646050783483547,9.840909090909092,7.0,-0.12011566805892382,-0.0691483100756179,-0.08899630523055102,0.8113591110064181
squeeze,breakeven_3,2024,70,0,21,32,17,0.3,0.0655631034253316,0.03609543795056358,-0.03644161989977879,-0.030668014037625813,0.003009904787700603,0.0,0.003009904787700603,1.1806771142776515,10.742857142857142,8.0,-0.14879647972730503,-0.0738957510286478,-0.09573318277853354,0.5698095042890579
squeeze,breakeven_3,2025,44,0,15,23,6,0.3409090909090909,0.06359995277848748,0.05264492397153275,-0.04199948422392831,-0.04227446198005358,-0.00027247376075088185,-0.005508415718414539,-0.00027247376075088185,0.9875890344695063,9.204545454545455,7.5,-0.10254949858874707,-0.08185767584443951,-0.09093866619936508,0.701562394564589
squeeze,breakeven_3,2026,26,0,8,12,6,0.3076923076923077,0.04863662931235535,0.031876882420442954,-0.04021373959574074,-0.04004112757167394,-0.0035950707942325423,0.0,-0.0035950707942325423,0.8063020218344599,9.23076923076923,6.0,-0.08387878973194063,-0.05927538332027443,-0.0719230851724802,0.9115148468952294
squeeze,breakeven_4,2021,1,0,0,0,1,0.0,,,,,0.0,0.0,0.0,,10.0,10.0,0.0,0.0,0.0,
squeeze,breakeven_4,2022,13,0,3,9,1,0.23076923076923078,0.12255308935199542,0.14643548281177243,-0.04609332104860818,-0.043202486040971766,-0.003629278567806721,-0.028853616937904558,-0.003629278567806721,0.8862678768778367,10.461538461538462,8.0,-0.0754572496724687,-0.07314106022582241,-0.0754572496724687,1.0
squeeze,breakeven_4,2023,43,0,11,25,7,0.2558139534883721,0.09215829974141995,0.06143667209595183,-0.03715206700024531,-0.0329800062846336,0.0019753400499880626,-0.01715177514435351,0.0019753400499880626,1.091450763317073,11.023255813953488,8.0,-0.12011566805892382,-0.0701022059815493,-0.08899630523055102,0.8180387504765825
squeeze,breakeven_4,2024,70,0,23,36,11,0.32857142857142857,0.06238059855524762,0.03609543795056358,-0.03451360261856835,-0.028414785289907984,0.002746629607174784,-0.0006204147130639548,0.002746629607174784,1.154740979654913,12.157142857142857,8.0,-0.14879647972730503,-0.0738957510286478,-0.09573318277853354,0.5468032821248787
squeeze,breakeven_4,2025,43,0,16,24,3,0.37209302325581395,0.06130387801846575,0.04903407473013188,-0.04247799967834217,-0.035415210495767346,-0.0008979056740641868,-0.022997764214602867,-0.0008979056740641868,0.9621275088701527,10.13953488372093,8.0,-0.10254949858874707,-0.08278437305895953,-0.09093866619936508,0.6823487855862639
squeeze,breakeven_4,2026,26,0,9,13,4,0.34615384615384615,0.059040926292370295,0.038426993629730344,-0.03955703136000918,-0.0381748149149993,0.0006587280365851254,-0.0016870888233984638,0.0006587280365851254,1.0333052311529665,10.538461538461538,6.5,-0.08387878973194063,-0.05927538332027443,-0.0719230851724802,0.8875436795507738
squeeze,early_3,2021,1,0,0,1,0,0.0,,,-0.031503395797918055,-0.031503395797918055,-0.031503395797918055,-0.031503395797918055,-0.031503395797918055,0.0,16.0,16.0,-0.031503395797918055,-0.031503395797918055,-0.031503395797918055,
squeeze,early_3,2022,13,0,4,9,0,0.3076923076923077,0.16828221403781557,0.15598184533004045,-0.042447336216853294,-0.03635677886739985,0.022392525399967892,-0.028853616937904558,0.022392525399967892,1.7619973782529743,12.23076923076923,9.0,-0.0754572496724687,-0.06887953643827047,-0.0754572496724687,1.0
squeeze,early_3,2023,43,0,11,32,0,0.2558139534883721,0.09215829974141995,0.06143667209595183,-0.029263072908572198,-0.022482278483325346,0.001798208467007189,-0.018272849430061577,0.001798208467007189,1.0825730993833214,10.906976744186046,8.0,-0.12011566805892382,-0.050967078958574163,-0.08114828691763436,0.8180387504765825
squeeze,early_3,2024,69,0,24,45,0,0.34782608695652173,0.08002959853575688,0.06384851947426251,-0.031063242662580353,-0.02721074150716596,0.007577745580319554,-0.00863799890995709,0.007577745580319554,1.3740501278644723,12.681159420289855,9.0,-0.14879647972730503,-0.0677706828424659,-0.09344731442029966,0.5198893440644717
squeeze,early_3,2025,43,0,17,26,0,0.3953488372093023,0.07129376474853681,0.05264492397153275,-0.0412685270601243,-0.03318046374590061,0.0032328441200440415,-0.022997764214602867,0.0032328441200440415,1.1295570061448879,10.232558139534884,8.0,-0.10254949858874707,-0.08328365631246265,-0.09093866619936508,0.6949400400778063
squeeze,early_3,2026,25,1,9,16,0,0.36,0.059040926292370295,0.038426993629730344,-0.0405560589084304,-0.04004923610629191,-0.004701144236142149,-0.01972899233934,-0.004701144236142149,0.8188793964039442,11.24,8.0,-0.07272378481540864,-0.05962749758791852,-0.0663455827142142,0.8875436795507738
squeeze,lock25_1,2021,1,0,1,0,0,1.0,0.0069333496093750835,0.0069333496093750835,,,0.0069333496093750835,0.0069333496093750835,0.0069333496093750835,inf,3.0,3.0,0.0069333496093750835,0.0069333496093750835,0.0069333496093750835,1.0
squeeze,lock25_1,2022,14,0,8,6,0,0.5714285714285714,0.004087885084350401,0.003731619411619813,-0.046382690627955026,-0.0584790240412123,-0.01754236164949478,0.0013421123096583054,-0.01754236164949478,0.11751179959610815,2.857142857142857,2.0,-0.0754572496724687,-0.07294804443860188,-0.0754572496724687,0.8338497977214174
squeeze,lock25_1,2023,50,0,28,22,0,0.56,0.016810525086133104,0.00454300173807598,-0.025724596964620542,-0.01697993869324438,-0.0019049286161985002,0.0026550635260131905,-0.0019049286161985002,0.8317025831507787,3.94,3.0,-0.07796298943211166,-0.052206281526386455,-0.0685861063154043,0.7696709325414972
squeeze,lock25_1,2024,74,0,46,28,0,0.6216216216216216,0.02553357118702986,0.006920537527264958,-0.02703333075326304,-0.016088508294048398,0.005643392074486598,0.003165961556380048,0.005643392074486598,1.5517144442957709,6.148648648648648,3.0,-0.14879647972730503,-0.056480716464194565,-0.09395099059689974,0.6663119904280782
squeeze,lock25_1,2025,44,0,29,15,0,0.6590909090909091,0.025737946536613356,0.006448323964667324,-0.03383491370793861,-0.028435744228914484,0.00542901690778882,0.0038738532125173197,0.00542901690778882,1.470671106192617,5.5,4.0,-0.08463776748799956,-0.052607299424141094,-0.06799769759806029,0.7939172988536243
squeeze,lock25_1,2026,28,0,14,14,0,0.5,0.008749570967296163,0.006138261865218486,-0.02948347199465993,-0.034224372244287316,-0.010366950513681885,0.0007374534470206418,-0.010366950513681885,0.2967618932017536,3.7142857142857144,3.0,-0.08387878973194063,-0.05365207745261742,-0.0719230851724802,0.6254521368591278
squeeze,lock25_2,2021,1,0,1,0,0,1.0,0.0069333496093750835,0.0069333496093750835,,,0.0069333496093750835,0.0069333496093750835,0.0069333496093750835,inf,3.0,3.0,0.0069333496093750835,0.0069333496093750835,0.0069333496093750835,1.0
squeeze,lock25_2,2022,14,0,8,6,0,0.5714285714285714,0.022852381695104618,0.005820622511889417,-0.052250422328503965,-0.0584790240412123,-0.009334534315013346,0.0025821097255340764,-0.009334534315013346,0.5831501622814137,6.142857142857143,4.0,-0.0754572496724687,-0.07294804443860188,-0.0754572496724687,0.9415893079236839
squeeze,lock25_2,2023,47,0,26,21,0,0.5531914893617021,0.026188266230208364,0.007516334471446506,-0.042595073395281915,-0.03757223043508673,-0.0045447153045851665,0.004535998888192561,-0.0045447153045851665,0.7612046447883979,6.340425531914893,5.0,-0.12025747422791744,-0.07400727422554562,-0.10507879737538613,0.7932157163524299
squeeze,lock25_2,2024,73,0,46,27,0,0.6301369863013698,0.029895339275242728,0.010755335725045279,-0.03425316263245051,-0.023657449639255645,0.006169181035410982,0.005962112110319495,0.006169181035410982,1.4869517537179906,7.726027397260274,4.0,-0.14879647972730503,-0.07301346398435896,-0.09573318277853354,0.5690962221143334
squeeze,lock25_2,2025,44,0,25,19,0,0.5681818181818182,0.03233049385624348,0.007805373335933341,-0.04345683979982225,-0.04360895109431251,-0.0003958547679667216,0.005274272768653554,-0.0003958547679667216,0.978905131873653,6.704545454545454,4.0,-0.10254949858874707,-0.08185767584443951,-0.09093866619936508,0.7657316838138681
squeeze,lock25_2,2026,27,0,16,11,0,0.5925925925925926,0.019892943531131316,0.01005666006922934,-0.03977484462490793,-0.0381748149149993,-0.004416155347255043,0.00641753157742353,-0.004416155347255043,0.7274746353783761,6.333333333333333,5.0,-0.08387878973194063,-0.057572057119493626,-0.0719230851724802,0.7111875853615445
squeeze,lock25_3,2021,1,0,1,0,0,1.0,0.0069333496093750835,0.0069333496093750835,,,0.0069333496093750835,0.0069333496093750835,0.0069333496093750835,inf,3.0,3.0,0.0069333496093750835,0.0069333496093750835,0.0069333496093750835,1.0
squeeze,lock25_3,2022,13,0,4,9,0,0.3076923076923077,0.04294457507256083,0.008677558912903782,-0.04157219220926575,-0.03594075544719133,-0.015567033045626805,-0.026042502233418086,-0.015567033045626805,0.45911646212808993,7.846153846153846,5.0,-0.0754572496724687,-0.07314106022582241,-0.0754572496724687,1.0
squeeze,lock25_3,2023,45,0,22,23,0,0.4888888888888889,0.042403452573744116,0.013161896890008573,-0.038627068661668054,-0.03729525696829372,0.0009878528312001163,-0.007472889026687746,0.0009878528312001163,1.0500362985406284,8.733333333333333,6.0,-0.12011566805892382,-0.0681944141696865,-0.08899630523055102,0.7280206873454574
squeeze,lock25_3,2024,71,0,41,30,0,0.5774647887323944,0.03837178859235395,0.01558891372308735,-0.03797626800466502,-0.03131822412511659,0.006112046368261426,0.008057518828687105,0.006112046368261426,1.3809004192594299,9.690140845070422,7.0,-0.14879647972730503,-0.07360165534721819,-0.09573318277853354,0.49866924754166025
squeeze,lock25_3,2025,44,0,22,22,0,0.5,0.042977467035778386,0.012374252473799308,-0.04342837570999494,-0.042941706537183044,-0.00022545433710827935,0.0024316546341174305,-0.00022545433710827935,0.9896171876832873,8.159090909090908,6.5,-0.10254949858874707,-0.08185767584443951,-0.09093866619936508,0.7078656811284584
squeeze,lock25_3,2026,27,0,15,12,0,0.5555555555555556,0.02161769767827114,0.011343381991777202,-0.04122689019300214,-0.04004112757167394,-0.006313230264516985,0.008200436276486478,-0.006313230264516985,0.6554489550712137,6.62962962962963,6.0,-0.08387878973194063,-0.05913698386172537,-0.0719230851724802,0.7024320733465198
squeeze,lock25_4,2021,1,0,1,0,0,1.0,0.012533325195312361,0.012533325195312361,,,0.012533325195312361,0.012533325195312361,0.012533325195312361,inf,8.0,8.0,0.012533325195312361,0.012533325195312361,0.012533325195312361,1.0
squeeze,lock25_4,2022,13,0,4,9,0,0.3076923076923077,0.09502017569161814,0.1010655301038389,-0.04609332104860818,-0.043202486040971766,-0.0026737835900770067,-0.028853616937904558,-0.0026737835900770067,0.9162105970133807,10.461538461538462,8.0,-0.0754572496724687,-0.07314106022582241,-0.0754572496724687,1.0
squeeze,lock25_4,2023,44,0,19,25,0,0.4318181818181818,0.05627422001270677,0.018746998048056573,-0.03715206700024531,-0.0329800062846336,0.0031911023917112705,-0.016100420294980655,0.0031911023917112705,1.1511716753034158,10.590909090909092,7.5,-0.12011566805892382,-0.0691483100756179,-0.08899630523055102,0.6906163244271541
squeeze,lock25_4,2024,71,0,36,35,0,0.5070422535211268,0.04389696316479578,0.01739929863562073,-0.0354692861624281,-0.02932152498651297,0.0047727557499671084,0.004845757678674456,0.0047727557499671084,1.272965063508639,10.647887323943662,8.0,-0.14879647972730503,-0.07360165534721819,-0.09573318277853354,0.49644542086608906
squeeze,lock25_4,2025,43,0,19,24,0,0.4418604651162791,0.052186110702276765,0.026862756618139638,-0.04247799967834217,-0.035415210495767346,-0.0006496718357431029,-0.022997764214602867,-0.0006496718357431029,0.9725976886579588,9.69767441860465,8.0,-0.10254949858874707,-0.08278437305895953,-0.09093866619936508,0.6750031846801612
squeeze,lock25_4,2026,26,0,13,13,0,0.5,0.03385127523573358,0.01825489240640299,-0.03955703136000918,-0.0381748149149993,-0.0028528780621378024,-0.0006593246089887095,-0.0028528780621378024,0.8557587380016608,8.846153846153847,6.0,-0.08387878973194063,-0.05927538332027443,-0.0719230851724802,0.7633858518320908
squeeze,skip_bars_since_oversold_4,2021,1,0,0,1,0,0.0,,,-0.031503395797918055,-0.031503395797918055,-0.031503395797918055,-0.031503395797918055,-0.031503395797918055,0.0,16.0,16.0,-0.031503395797918055,-0.031503395797918055,-0.031503395797918055,
squeeze,skip_bars_since_oversold_4,2022,12,0,3,9,0,0.25,0.20581109291845232,0.16552820784830846,-0.04636290900137089,-0.043202486040971766,0.016680591478584906,-0.032397186192547944,0.016680591478584906,1.47971081015334,10.75,8.5,-0.0754572496724687,-0.07333407601304293,-0.0754572496724687,1.0
squeeze,skip_bars_since_oversold_4,2023,31,0,11,20,0,0.3548387096774194,0.09215829974141995,0.06143667209595183,-0.031728970148270516,-0.02830101102264493,0.012231028844845457,-0.015049065445607801,0.012231028844845457,1.5975011045400673,12.548387096774194,9.0,-0.07486324983931714,-0.062471038734098094,-0.07343662381636462,0.8180387504765825
squeeze,skip_bars_since_oversold_4,2024,53,0,22,31,0,0.41509433962264153,0.07753046845827923,0.039778042779557876,-0.03252055375370534,-0.025779118069493734,0.013161002636175045,-0.005220776300626784,0.013161002636175045,1.691903009818037,14.415094339622641,12.0,-0.14879647972730503,-0.06632567499723785,-0.09975378340869485,0.5854336844367005
squeeze,skip_bars_since_oversold_4,2025,35,0,15,20,0,0.42857142857142855,0.07065060243979501,0.04542322548873101,-0.043538930152551045,-0.038211916322476835,0.005399440958454406,-0.022997764214602867,0.005399440958454406,1.217024663770742,11.2,9.0,-0.10254949858874707,-0.08493505699800427,-0.09408911555504784,0.7592488354726413
squeeze,skip_bars_since_oversold_4,2026,15,1,6,9,0,0.4,0.07607042011997782,0.07957943189458228,-0.04388828488317596,-0.05198296896793264,0.0040951971180855475,-0.015574941366015116,0.0040951971180855475,1.1555159548455944,12.066666666666666,8.0,-0.08387878973194063,-0.06714080334869602,-0.08387878973194063,0.9810282726095488
squeeze,skip_bars_since_rsi_up_5,2021,1,0,0,1,0,0.0,,,-0.031503395797918055,-0.031503395797918055,-0.031503395797918055,-0.031503395797918055,-0.031503395797918055,0.0,16.0,16.0,-0.031503395797918055,-0.031503395797918055,-0.031503395797918055,
squeeze,skip_bars_since_rsi_up_5,2022,8,0,3,5,0,0.375,0.12255308935199542,0.14643548281177243,-0.04234082784060118,-0.03594075544719133,0.019494391106622544,-0.027448059585661322,0.019494391106622544,1.7366654683281035,13.625,10.0,-0.06449439428213832,-0.06165186088921367,-0.06449439428213832,1.0
squeeze,skip_bars_since_rsi_up_5,2023,35,0,10,25,0,0.2857142857142857,0.09523046250596676,0.059257571392156816,-0.03164366012336773,-0.02321103959918247,0.00460608919929927,-0.018272849430061577,0.00460608919929927,1.2037856826257898,12.428571428571429,9.0,-0.12011566805892382,-0.07286597340718362,-0.09748945894912048,0.8708134374331464
squeeze,skip_bars_since_rsi_up_5,2024,63,0,25,38,0,0.3968253968253968,0.07871338491553376,0.04712425803017917,-0.032317859629046014,-0.028414785289907984,0.011742158047374532,-0.005220776300626784,0.011742158047374532,1.6023685432563115,13.714285714285714,10.0,-0.14879647972730503,-0.06993819461030798,-0.09426270437138545,0.5074394159496411
squeeze,skip_bars_since_rsi_up_5,2025,40,0,15,25,0,0.375,0.05183619871432481,0.04542322548873101,-0.04195299048863275,-0.0366810503266346,-0.00678204453752366,-0.026177688974736324,-0.00678204453752366,0.7413468948541813,10.025,8.0,-0.08562873252134862,-0.07177371132039892,-0.08513325000467409,0.6718660852104567
squeeze,skip_bars_since_rsi_up_5,2026,23,0,8,15,0,0.34782608695652173,0.0653386516241716,0.039046077814471225,-0.04096935907775291,-0.0381748149149993,-0.003992659703170473,-0.01972899233934,-0.003992659703170473,0.8505693437891134,11.608695652173912,8.0,-0.08387878973194063,-0.07117134547807162,-0.07830128727367464,0.9022465970893966
squeeze,skip_candle_range_atr_2,2021,1,0,0,1,0,0.0,,,-0.031503395797918055,-0.031503395797918055,-0.031503395797918055,-0.031503395797918055,-0.031503395797918055,0.0,16.0,16.0,-0.031503395797918055,-0.031503395797918055,-0.031503395797918055,
squeeze,skip_candle_range_atr_2,2022,11,0,3,8,0,0.2727272727272727,0.20581109291845232,0.16552820784830846,-0.04675796187142078,-0.04615681287477247,0.02212450761672642,-0.028853616937904558,0.02212450761672642,1.6506100085511375,11.181818181818182,9.0,-0.0754572496724687,-0.07352709180026346,-0.0754572496724687,1.0
squeeze,skip_candle_range_atr_2,2023,38,0,11,27,0,0.2894736842105263,0.0838977852583961,0.06143667209595183,-0.0337884780144841,-0.024052148736108503,0.00027859819608648165,-0.019633501469694337,0.00027859819608648165,1.0116045820322055,10.631578947368421,8.0,-0.12011566805892382,-0.07243798560029786,-0.09748945894912048,0.8001229791316306
squeeze,skip_candle_range_atr_2,2024,58,0,24,34,0,0.41379310344827586,0.08166603871069274,0.06568032468507601,-0.028956633623322018,-0.02509653531990469,0.016818265273511677,-0.005181700617325369,0.016818265273511677,1.9907913437168236,14.413793103448276,12.5,-0.07778946725945723,-0.06451941519070278,-0.07499759265129786,0.5094716989505456
squeeze,skip_candle_range_atr_2,2025,33,0,13,20,0,0.3939393939393939,0.08128276584635417,0.05643379863429354,-0.03972848617313225,-0.03318046374590061,0.007942613107271491,-0.022997764214602867,0.007942613107271491,1.3298719102934478,11.121212121212121,8.0,-0.10254949858874707,-0.06810095621161172,-0.08682307716068877,0.7970874653231004
squeeze,skip_candle_range_atr_2,2026,21,1,8,13,0,0.38095238095238093,0.06379506237309338,0.03287172081015832,-0.0388917674190961,-0.0381748149149993,0.00022702488269036683,-0.015574941366015116,0.00022702488269036683,1.0094295663875499,12.19047619047619,8.0,-0.07272378481540864,-0.05996738061301976,-0.0663455827142142,0.8998813497430319
squeeze,time_10,2021,1,0,0,1,0,0.0,,,-0.031503395797918055,-0.031503395797918055,-0.031503395797918055,-0.031503395797918055,-0.031503395797918055,0.0,16.0,16.0,-0.031503395797918055,-0.031503395797918055,-0.031503395797918055,
squeeze,time_10,2022,13,0,4,9,0,0.3076923076923077,0.16828221403781557,0.15598184533004045,-0.04636290900137089,-0.043202486040971766,0.01968174424145571,-0.028853616937904558,0.01968174424145571,1.613188144119829,12.307692307692308,9.0,-0.0754572496724687,-0.07314106022582241,-0.0754572496724687,1.0
squeeze,time_10,2023,43,0,11,32,0,0.2558139534883721,0.09215829974141995,0.06143667209595183,-0.03228702345703337,-0.02343175478659365,-0.00045217333649880055,-0.019058768022069517,-0.00045217333649880055,0.9811810487352962,11.372093023255815,8.0,-0.12011566805892382,-0.0701022059815493,-0.08899630523055102,0.8180387504765825
squeeze,time_10,2024,69,0,25,44,0,0.36231884057971014,0.07871338491553376,0.04712425803017917,-0.032085761263847296,-0.02735939355023448,0.008058856917087872,-0.00863799890995709,0.008058856917087872,1.393874179539745,13.289855072463768,10.0,-0.14879647972730503,-0.07418984671007742,-0.09573318277853354,0.5074394159496411
squeeze,time_10,2025,43,0,17,26,0,0.3953488372093023,0.07129376474853681,0.05264492397153275,-0.04428362541556022,-0.03947775615334409,0.0014097613935013984,-0.025919626157068998,0.0014097613935013984,1.0526499001968308,10.581395348837209,8.0,-0.10254949858874707,-0.08328365631246265,-0.09093866619936508,0.6949400400778063
squeeze,time_10,2026,25,1,9,16,0,0.36,0.059040926292370295,0.038426993629730344,-0.04215673542370709,-0.04004923610629191,-0.005725577205919232,-0.01972899233934,-0.005725577205919232,0.7877868318233712,11.28,8.0,-0.08387878973194063,-0.07017250397493087,-0.07830128727367464,0.8875436795507738
squeeze,time_15,2021,1,0,0,1,0,0.0,,,-0.031503395797918055,-0.031503395797918055,-0.031503395797918055,-0.031503395797918055,-0.031503395797918055,0.0,16.0,16.0,-0.031503395797918055,-0.031503395797918055,-0.031503395797918055,
squeeze,time_15,2022,13,0,4,9,0,0.3076923076923077,0.16828221403781557,0.15598184533004045,-0.04636290900137089,-0.043202486040971766,0.01968174424145571,-0.028853616937904558,0.01968174424145571,1.613188144119829,12.307692307692308,9.0,-0.0754572496724687,-0.07314106022582241,-0.0754572496724687,1.0
squeeze,time_15,2023,43,0,11,32,0,0.2558139534883721,0.09215829974141995,0.06143667209595183,-0.03228702345703337,-0.02343175478659365,-0.00045217333649880055,-0.019058768022069517,-0.00045217333649880055,0.9811810487352962,11.372093023255815,8.0,-0.12011566805892382,-0.0701022059815493,-0.08899630523055102,0.8180387504765825
squeeze,time_15,2024,69,0,25,44,0,0.36231884057971014,0.07871338491553376,0.04712425803017917,-0.032085761263847296,-0.02735939355023448,0.008058856917087872,-0.00863799890995709,0.008058856917087872,1.393874179539745,13.289855072463768,10.0,-0.14879647972730503,-0.07418984671007742,-0.09573318277853354,0.5074394159496411
squeeze,time_15,2025,43,0,17,26,0,0.3953488372093023,0.07129376474853681,0.05264492397153275,-0.04428362541556022,-0.03947775615334409,0.0014097613935013984,-0.025919626157068998,0.0014097613935013984,1.0526499001968308,10.581395348837209,8.0,-0.10254949858874707,-0.08328365631246265,-0.09093866619936508,0.6949400400778063
squeeze,time_15,2026,25,1,9,16,0,0.36,0.059040926292370295,0.038426993629730344,-0.04215673542370709,-0.04004923610629191,-0.005725577205919232,-0.01972899233934,-0.005725577205919232,0.7877868318233712,11.28,8.0,-0.08387878973194063,-0.07017250397493087,-0.07830128727367464,0.8875436795507738
squeeze,time_5,2021,1,0,0,1,0,0.0,,,-0.031503395797918055,-0.031503395797918055,-0.031503395797918055,-0.031503395797918055,-0.031503395797918055,0.0,16.0,16.0,-0.031503395797918055,-0.031503395797918055,-0.031503395797918055,
squeeze,time_5,2022,13,0,4,9,0,0.3076923076923077,0.16828221403781557,0.15598184533004045,-0.04636290900137089,-0.043202486040971766,0.01968174424145571,-0.028853616937904558,0.01968174424145571,1.613188144119829,12.307692307692308,9.0,-0.0754572496724687,-0.07314106022582241,-0.0754572496724687,1.0
squeeze,time_5,2023,43,0,11,32,0,0.2558139534883721,0.09215829974141995,0.06143667209595183,-0.029288396462174453,-0.023226266705856757,0.0017793630317683015,-0.018272849430061577,0.0017793630317683015,1.0816370768890207,11.186046511627907,8.0,-0.12011566805892382,-0.0508891833917562,-0.08114828691763436,0.8180387504765825
squeeze,time_5,2024,69,0,23,46,0,0.3333333333333333,0.08076461180206389,0.08423639133997285,-0.030428749634388512,-0.02509653531990469,0.006635704177762292,-0.009304461769423233,0.006635704177762292,1.327110262046213,12.376811594202898,8.0,-0.14879647972730503,-0.0677706828424659,-0.09344731442029966,0.5375561687679147
squeeze,time_5,2025,43,0,17,26,0,0.3953488372093023,0.07129376474853681,0.05264492397153275,-0.043619258319904576,-0.035415210495767346,0.0018114717304094602,-0.025000917493006924,0.0018114717304094602,1.0686828632473933,10.488372093023257,8.0,-0.10254949858874707,-0.08328365631246265,-0.09093866619936508,0.6949400400778063
squeeze,time_5,2026,25,1,9,16,0,0.36,0.059040926292370295,0.038426993629730344,-0.0405038961085922,-0.03529913774584936,-0.004667760044245703,-0.01972899233934,-0.004667760044245703,0.8199339873482752,11.16,7.0,-0.08387878973194063,-0.07017250397493087,-0.07830128727367464,0.8875436795507738
