module,scenario,symbol,trades,censored,winners,losers,ties,win_rate,mean_winner,median_winner,mean_loser,median_loser,average_return,median_return,expectancy,profit_factor,average_holding,median_holding,worst_return,p05_return,expected_shortfall05,top5_share_gross_profit
pullback,time_10,PLTR,13,0,5,8,0,0.38461538461538464,0.10005676586389729,0.03654241703077021,-0.029046179749730686,-0.017392514669440085,0.02060879933243392,-0.011907458346447464,0.02060879933243392,2.152967419597258,5.384615384615385,2.0,-0.08548078352458766,-0.06058308194622668,-0.08548078352458766,1.0
pullback,time_10,QCOM,3,0,3,0,0,1.0,0.05128399229762529,0.0623029544804401,,,0.05128399229762529,0.0623029544804401,0.05128399229762529,inf,8.666666666666666,10.0,0.014452522197196505,0.019237565425520863,0.014452522197196505,1.0
pullback,time_10,ROKU,9,0,2,7,0,0.2222222222222222,0.02222631326505964,0.02222631326505964,-0.03944054203413334,-0.03377349220555492,-0.025736796412090455,-0.025787053922185277,-0.025736796412090455,0.16101135763024282,3.4444444444444446,3.0,-0.06722460648798945,-0.0671797376714186,-0.06722460648798945,1.0
pullback,time_10,RTX,8,0,4,4,0,0.5,0.017655068390689754,0.015089292221410866,-0.01992943674893627,-0.018578244997588866,-0.0011371841791232573,-0.00206774143560734,-0.0011371841791232573,0.8858789444529631,5.75,4.0,-0.033954674609109836,-0.029945634617759474,-0.033954674609109836,1.0
pullback,time_10,SHOP,5,0,1,4,0,0.2,0.14520997645714373,0.14520997645714373,-0.02077204935052307,-0.02584024213067676,0.01242435581101029,-0.024781522283214286,0.01242435581101029,1.7476606906564944,7.6,4.0,-0.03133478733622097,-0.030447622264604624,-0.03133478733622097,1.0
pullback,time_10,SMCI,9,0,2,7,0,0.2222222222222222,0.16539628036651388,0.16539628036651388,-0.08036818676684394,-0.07515021378004416,-0.025753860737208867,-0.07018714442180907,-0.025753860737208867,0.5879948522642774,3.4444444444444446,2.0,-0.1126027235719641,-0.10720660489898297,-0.1126027235719641,1.0
pullback,time_10,TSLA,8,0,2,6,0,0.25,0.05524358611639846,0.05524358611639846,-0.02223407926395421,-0.02204461358012544,-0.0028646629188660427,-0.0216081120618698,-0.0028646629188660427,0.8282118853160565,3.875,3.0,-0.04127999441964281,-0.03603246867479246,-0.04127999441964281,1.0
pullback,time_10,TSM,10,0,5,5,0,0.5,0.0730363602815697,0.06348631509826497,-0.022709511099830503,-0.020352783087117965,0.0251634245908696,0.018665103082383505,0.0251634245908696,3.2161132822500447,8.3,7.5,-0.04789171616940058,-0.04411068985972485,-0.04789171616940058,1.0
pullback,time_10,UBER,7,0,4,3,0,0.5714285714285714,0.039389058508192465,0.01956998759631212,-0.007203249846495267,-0.0072258731632930395,0.01942092635618344,0.008214778879012119,0.01942092635618344,7.290979182562006,7.142857142857143,5.0,-0.010505776776028042,-0.00952180569220754,-0.010505776776028042,1.0
pullback,time_10,V,9,0,1,8,0,0.1111111111111111,0.07132052631864783,0.07132052631864783,-0.010414719213302559,-0.011640655723977211,-0.0013330252653080718,-0.011549990027711843,-0.0013330252653080718,0.8560063509387659,5.555555555555555,3.0,-0.017143118499322263,-0.016334154698378976,-0.017143118499322263,1.0
pullback,time_10,WMT,10,0,4,6,0,0.4,0.024148905178288438,0.025722882017065185,-0.011609375302431224,-0.009926758187622342,0.0026939368898566407,-0.003721421291196403,0.0026939368898566407,1.3867473226993932,5.6,4.0,-0.030478970221442858,-0.02210984880777172,-0.030478970221442858,1.0
pullback,time_10,XOM,8,0,1,7,0,0.125,0.00713220688376226,0.00713220688376226,-0.029675680331410863,-0.022042809899684213,-0.025074694429514224,-0.021802448518424666,-0.025074694429514224,0.03433406366093856,3.0,2.5,-0.07356424736862621,-0.06071701697321456,-0.07356424736862621,1.0
pullback,time_15,AAPL,15,0,6,9,0,0.4,0.05345930787505878,0.055549454518699304,-0.01860471332342786,-0.014064292125235411,0.010220895155966796,-0.005066340818945192,0.010220895155966796,1.9156187985167001,6.933333333333334,4.0,-0.038378976944478005,-0.03697934900525111,-0.038378976944478005,0.9994072244436757
pullback,time_15,ABNB,8,0,2,6,0,0.25,0.013636728531024489,0.013636728531024489,-0.03439300792898725,-0.03365157221397824,-0.022385573813984316,-0.02461082205009013,-0.022385573813984316,0.1321657060758865,3.5,2.5,-0.06502393399402107,-0.05717321130466006,-0.06502393399402107,1.0
pullback,time_15,AMD,5,0,1,4,0,0.2,0.02349234046832982,0.02349234046832982,-0.03977297475060251,-0.03050842037397211,-0.027119911706816047,-0.029933734844327042,-0.027119911706816047,0.1476652212692108,3.6,2.0,-0.07314156735452881,-0.06472987506434649,-0.07314156735452881,1.0
pullback,time_15,AMZN,8,0,3,5,0,0.375,0.014761878683486515,0.01642245573938861,-0.030055413124279153,-0.03263571391982911,-0.013248928696367027,-0.0231209589200439,-0.013248928696367027,0.2946932445569017,4.0,2.0,-0.038505359579045884,-0.03654140972523136,-0.038505359579045884,1.0
pullback,time_15,ARM,2,0,0,2,0,0.0,,,-0.04923396923423001,-0.04923396923423001,-0.04923396923423001,-0.04923396923423001,-0.04923396923423001,0.0,2.5,2.5,-0.05922093485571611,-0.0582222382935675,-0.05922093485571611,
pullback,time_15,ASML,5,0,3,2,0,0.6,0.04182572667856969,0.015591442722869386,-0.0126562053208924,-0.0126562053208924,0.020032953878784853,0.007330258745595231,0.020032953878784853,4.957140661607944,5.0,3.0,-0.012704890080386222,-0.012685416176588693,-0.012704890080386222,1.0
pullback,time_15,AVGO,14,0,5,9,0,0.35714285714285715,0.1251343013530081,0.07468297434603,-0.03566477470126634,-0.02208525231546077,0.021763466746688814,-0.012919985001893397,0.021763466746688814,1.949235818522031,6.571428571428571,3.5,-0.098857189360119,-0.09083824416428002,-0.098857189360119,1.0
pullback,time_15,BAC,5,0,3,2,0,0.6,0.04199276829270401,0.042788359596604986,-0.007703644670532583,-0.007703644670532583,0.02211420310740937,0.003953380754627922,0.02211420310740937,8.176539175021595,6.8,4.0,-0.007911443841303378,-0.00782832417299506,-0.007911443841303378,1.0
pullback,time_15,CAT,5,0,2,3,0,0.4,0.01736288123985863,0.01736288123985863,-0.028457721662966673,-0.03930604738253851,-0.010129480501836551,-0.001685462115425418,-0.010129480501836551,0.40675266618301203,3.6,4.0,-0.04438165549093609,-0.043366533869256575,-0.04438165549093609,1.0
pullback,time_15,COIN,3,0,1,2,0,0.3333333333333333,0.3772778409455566,0.3772778409455566,-0.05194652531746641,-0.05194652531746641,0.0911282634368746,-0.05115771082503673,0.0911282634368746,3.631405937546908,3.3333333333333335,2.0,-0.05273533980989609,-0.05257757691141015,-0.05273533980989609,1.0
pullback,time_15,COP,8,0,4,4,0,0.5,0.01404002547131078,0.014754737776641491,-0.018380764203406535,-0.015564926767762888,-0.002170369366047878,-0.0024882768987932735,-0.002170369366047878,0.7638434025887084,4.875,4.0,-0.029439097830059713,-0.025215023962852225,-0.029439097830059713,1.0
pullback,time_15,COST,8,0,6,2,0,0.75,0.008727576691346384,0.006557669883411332,-0.00529683349975002,-0.00529683349975002,0.005221474143572283,0.002247990378367093,0.005221474143572283,4.943091013767909,4.875,4.5,-0.007412026222724188,-0.005931391316642271,-0.007412026222724188,0.9996294641020235
pullback,time_15,CRM,2,0,2,0,0,1.0,0.13475290239277105,0.13475290239277105,,,0.13475290239277105,0.13475290239277105,0.13475290239277105,inf,13.5,13.5,0.062189295932944866,0.06944565657892748,0.062189295932944866,1.0
pullback,time_15,CRWD,3,0,1,2,0,0.3333333333333333,0.08828724903419305,0.08828724903419305,-0.02409523192321683,-0.02409523192321683,0.013365595062586463,-0.014873303865131526,0.013365595062586463,1.8320481271052707,5.0,2.0,-0.033317159981302136,-0.031472774369685076,-0.033317159981302136,1.0
pullback,time_15,CVX,5,0,2,3,0,0.4,0.014816695638536492,0.014816695638536492,-0.024564701154420294,-0.023683079537273888,-0.00881214243723758,-0.01378453695007631,-0.00881214243723758,0.40211346477464477,3.6,4.0,-0.03622648697591069,-0.03371780548818333,-0.03622648697591069,1.0
pullback,time_15,DDOG,4,0,0,4,0,0.0,,,-0.04762209845484694,-0.05320537663956093,-0.04762209845484694,-0.05320537663956093,-0.04762209845484694,0.0,2.25,2.0,-0.07192572120350427,-0.07030627279026067,-0.07192572120350427,
pullback,time_15,DE,9,0,5,4,0,0.5555555555555556,0.03768996240217981,0.017095436077103177,-0.02302432208857208,-0.021826061187010803,0.010705835961845636,0.01022578656529971,0.010705835961845636,2.046203698049751,6.222222222222222,5.0,-0.038510803558626905,-0.03197571372176722,-0.038510803558626905,1.0
pullback,time_15,ETN,9,0,2,7,0,0.2222222222222222,0.032947929722552116,0.032947929722552116,-0.028990380172134258,-0.02448684551331337,-0.015226311306648397,-0.023435327844039566,-0.015226311306648397,0.3247178598744961,3.6666666666666665,2.0,-0.042922062868146704,-0.04147126714674998,-0.042922062868146704,1.0
pullback,time_15,GE,10,0,6,4,0,0.6,0.09986451503767861,0.06993713417465475,-0.017110162763157716,-0.01440209326799996,0.05307464391734408,0.0248650121368158,0.05307464391734408,8.754842056737548,9.5,8.0,-0.03206818287017543,-0.0249691296381498,-0.03206818287017543,0.9929657797847647
pullback,time_15,GOOGL,8,0,4,4,0,0.5,0.095299942623855,0.0790163532874445,-0.01598586906818883,-0.014238553062213333,0.03965703677783308,0.0025911515430274146,0.03965703677783308,5.961511521040645,8.125,5.0,-0.026219264432567724,-0.022076194531679326,-0.026219264432567724,1.0
pullback,time_15,GS,7,0,3,4,0,0.42857142857142855,0.016725332107847324,0.0037317885623160407,-0.023123396222006237,-0.018434698850825215,-0.00604536979492614,-0.0049575476464439605,-0.00604536979492614,0.542480825932807,5.0,4.0,-0.05066663953993056,-0.04196472934586096,-0.05066663953993056,1.0
pullback,time_15,HD,2,0,0,2,0,0.0,,,-0.019577513277249325,-0.019577513277249325,-0.019577513277249325,-0.019577513277249325,-0.019577513277249325,0.0,4.0,4.0,-0.036432239169558955,-0.03474676658032799,-0.036432239169558955,
pullback,time_15,HON,6,0,2,4,0,0.3333333333333333,0.04307375300054561,0.04307375300054561,-0.018045295981367726,-0.01788541223172546,0.00232772034593672,-0.010858982149422214,0.00232772034593672,1.1934897893894472,4.5,5.0,-0.030965914955575102,-0.02809876238444417,-0.030965914955575102,1.0
pullback,time_15,HOOD,4,0,2,2,0,0.5,0.1551366308626092,0.1551366308626092,-0.0390407977473754,-0.0390407977473754,0.0580479165576169,-0.002723108641854266,0.0580479165576169,3.973705452087966,4.5,4.5,-0.05602423054799366,-0.05092920070780818,-0.05602423054799366,1.0
pullback,time_15,JPM,11,0,6,5,0,0.5454545454545454,0.029329838092981286,0.020119552640274208,-0.018252846178049387,-0.020271826814071803,0.007701345242512799,0.003429720601263009,0.007701345242512799,1.928236581202526,8.272727272727273,6.0,-0.02821820541290654,-0.026130027564865377,-0.02821820541290654,0.9805106288552172
pullback,time_15,LLY,12,0,8,4,0,0.6666666666666666,0.06523890125622372,0.05857487844219056,-0.019669354106082643,-0.01773603201456536,0.03693614946878827,0.02055490836889995,0.03693614946878827,6.633558062391987,7.083333333333333,4.5,-0.037351377094115845,-0.02945001161882925,-0.037351377094115845,0.9190604543003292
pullback,time_15,MA,7,0,3,4,0,0.42857142857142855,0.026067344188440034,0.0017266993427320632,-0.01619972588203003,-0.011989239862411627,0.001914732719599997,-0.00720666137985726,0.001914732719599997,1.2068419110114041,4.714285714285714,3.0,-0.03361376242343961,-0.028410581599939352,-0.03361376242343961,1.0
pullback,time_15,META,6,0,4,2,0,0.6666666666666666,0.01790815128193357,0.016277192830364218,-0.027773456511627825,-0.027773456511627825,0.0026809486840797723,0.006718550619096542,0.0026809486840797723,1.289587507729621,7.166666666666667,5.5,-0.0414405196555695,-0.03460698808359866,-0.0414405196555695,1.0
pullback,time_15,MRVL,6,0,3,3,0,0.5,0.04929330909724724,0.05296851387124257,-0.05882126789744824,-0.03816931896141029,-0.0047639794001005,0.00579691347322614,-0.0047639794001005,0.8380184728963597,4.0,3.0,-0.1245550227332578,-0.10295859679029593,-0.1245550227332578,1.0
pullback,time_15,MS,10,0,4,6,0,0.4,0.044566003929702336,0.004877877451832102,-0.018164214774625192,-0.013630441205897903,0.00692787270710582,-0.007132721137988518,0.00692787270710582,1.6356704462652054,6.2,3.5,-0.039225523556140174,-0.034279086137604255,-0.039225523556140174,1.0
pullback,time_15,MSFT,5,0,2,3,0,0.4,0.019608608650350634,0.019608608650350634,-0.03530154480685536,-0.014388661705633243,-0.013337483423972962,-0.0020724554346799318,-0.013337483423972962,0.3703069040865836,7.8,7.0,-0.0894435172802529,-0.07443254616532897,-0.0894435172802529,1.0
pullback,time_15,MU,7,0,5,2,0,0.7142857142857143,0.0972733250540927,0.08424512584191945,-0.05876307578765566,-0.05876307578765566,0.05269149624216459,0.06769058812411832,0.05269149624216459,4.138369365041256,8.285714285714286,5.0,-0.06695419128818647,-0.06203952198786798,-0.06695419128818647,1.0
pullback,time_15,NFLX,8,0,3,5,0,0.375,0.088394686309621,0.07589827972269214,-0.018221689811787824,-0.006812500958927603,0.021759451233740484,-0.00375248338952322,0.021759451233740484,2.910641786441918,7.625,5.5,-0.04381743542352712,-0.04002207408939591,-0.04381743542352712,1.0
pullback,time_15,NKE,1,0,0,1,0,0.0,,,-0.00591966910216668,-0.00591966910216668,-0.00591966910216668,-0.00591966910216668,-0.00591966910216668,0.0,2.0,2.0,-0.00591966910216668,-0.00591966910216668,-0.00591966910216668,
pullback,time_15,NOW,6,0,5,1,0,0.8333333333333334,0.0876724535390216,0.08831986712265749,-0.007746926416738464,-0.007746926416738464,0.07176922354639492,0.05406870344545256,0.07176922354639492,56.58531449943254,9.666666666666666,6.0,-0.007746926416738464,-0.00403879867627438,-0.007746926416738464,1.0
pullback,time_15,NVDA,11,0,5,6,0,0.45454545454545453,0.056957715183500124,0.023875827724626486,-0.038997035020890546,-0.027689943735109857,0.00461876052655976,-0.008130751266842595,0.00461876052655976,1.217137729252752,6.2727272727272725,4.0,-0.08507599054788184,-0.07953253622606071,-0.08507599054788184,1.0
pullback,time_15,ORCL,9,0,4,5,0,0.4444444444444444,0.1044693179434773,0.032602705956822464,-0.02705429714826697,-0.013097942286686703,0.03140064289250826,-0.009880583302408374,0.03140064289250826,3.0891748507366223,6.111111111111111,4.0,-0.0831176235195954,-0.056612147145465114,-0.0831176235195954,1.0
pullback,time_15,PANW,10,0,4,6,0,0.4,0.03461827493036307,0.0313057826546741,-0.016915925833991763,-0.020195090100045776,0.00369775447175017,-0.003296137199256588,0.00369775447175017,1.3643267403785555,6.0,4.5,-0.03008222842633801,-0.027539118025039434,-0.03008222842633801,1.0
pullback,time_15,PLTR,13,0,5,8,0,0.38461538461538464,0.10005676586389729,0.03654241703077021,-0.029046179749730686,-0.017392514669440085,0.02060879933243392,-0.011907458346447464,0.02060879933243392,2.152967419597258,5.384615384615385,2.0,-0.08548078352458766,-0.06058308194622668,-0.08548078352458766,1.0
pullback,time_15,QCOM,3,0,3,0,0,1.0,0.05128399229762529,0.0623029544804401,,,0.05128399229762529,0.0623029544804401,0.05128399229762529,inf,8.666666666666666,10.0,0.014452522197196505,0.019237565425520863,0.014452522197196505,1.0
pullback,time_15,ROKU,9,0,2,7,0,0.2222222222222222,0.02222631326505964,0.02222631326505964,-0.03944054203413334,-0.03377349220555492,-0.025736796412090455,-0.025787053922185277,-0.025736796412090455,0.16101135763024282,3.4444444444444446,3.0,-0.06722460648798945,-0.0671797376714186,-0.06722460648798945,1.0
pullback,time_15,RTX,8,0,4,4,0,0.5,0.017655068390689754,0.015089292221410866,-0.01992943674893627,-0.018578244997588866,-0.0011371841791232573,-0.00206774143560734,-0.0011371841791232573,0.8858789444529631,5.75,4.0,-0.033954674609109836,-0.029945634617759474,-0.033954674609109836,1.0
pullback,time_15,SHOP,5,0,1,4,0,0.2,0.14520997645714373,0.14520997645714373,-0.02077204935052307,-0.02584024213067676,0.01242435581101029,-0.024781522283214286,0.01242435581101029,1.7476606906564944,7.6,4.0,-0.03133478733622097,-0.030447622264604624,-0.03133478733622097,1.0
pullback,time_15,SMCI,9,0,2,7,0,0.2222222222222222,0.16539628036651388,0.16539628036651388,-0.08036818676684394,-0.07515021378004416,-0.025753860737208867,-0.07018714442180907,-0.025753860737208867,0.5879948522642774,3.4444444444444446,2.0,-0.1126027235719641,-0.10720660489898297,-0.1126027235719641,1.0
pullback,time_15,TSLA,8,0,2,6,0,0.25,0.05524358611639846,0.05524358611639846,-0.02223407926395421,-0.02204461358012544,-0.0028646629188660427,-0.0216081120618698,-0.0028646629188660427,0.8282118853160565,3.875,3.0,-0.04127999441964281,-0.03603246867479246,-0.04127999441964281,1.0
pullback,time_15,TSM,10,0,5,5,0,0.5,0.0730363602815697,0.06348631509826497,-0.022709511099830503,-0.020352783087117965,0.0251634245908696,0.018665103082383505,0.0251634245908696,3.2161132822500447,8.3,7.5,-0.04789171616940058,-0.04411068985972485,-0.04789171616940058,1.0
pullback,time_15,UBER,7,0,4,3,0,0.5714285714285714,0.039389058508192465,0.01956998759631212,-0.007203249846495267,-0.0072258731632930395,0.01942092635618344,0.008214778879012119,0.01942092635618344,7.290979182562006,7.142857142857143,5.0,-0.010505776776028042,-0.00952180569220754,-0.010505776776028042,1.0
pullback,time_15,V,9,0,1,8,0,0.1111111111111111,0.07132052631864783,0.07132052631864783,-0.010414719213302559,-0.011640655723977211,-0.0013330252653080718,-0.011549990027711843,-0.0013330252653080718,0.8560063509387659,5.555555555555555,3.0,-0.017143118499322263,-0.016334154698378976,-0.017143118499322263,1.0
pullback,time_15,WMT,10,0,4,6,0,0.4,0.024148905178288438,0.025722882017065185,-0.011609375302431224,-0.009926758187622342,0.0026939368898566407,-0.003721421291196403,0.0026939368898566407,1.3867473226993932,5.6,4.0,-0.030478970221442858,-0.02210984880777172,-0.030478970221442858,1.0
pullback,time_15,XOM,8,0,1,7,0,0.125,0.00713220688376226,0.00713220688376226,-0.029675680331410863,-0.022042809899684213,-0.025074694429514224,-0.021802448518424666,-0.025074694429514224,0.03433406366093856,3.0,2.5,-0.07356424736862621,-0.06071701697321456,-0.07356424736862621,1.0
pullback,time_5,AAPL,15,0,6,9,0,0.4,0.05345930787505878,0.055549454518699304,-0.01860471332342786,-0.014064292125235411,0.010220895155966796,-0.005066340818945192,0.010220895155966796,1.9156187985167001,6.933333333333334,4.0,-0.038378976944478005,-0.03697934900525111,-0.038378976944478005,0.9994072244436757
pullback,time_5,ABNB,8,0,2,6,0,0.25,0.013636728531024489,0.013636728531024489,-0.03439300792898725,-0.03365157221397824,-0.022385573813984316,-0.02461082205009013,-0.022385573813984316,0.1321657060758865,3.5,2.5,-0.06502393399402107,-0.05717321130466006,-0.06502393399402107,1.0
pullback,time_5,AMD,5,0,1,4,0,0.2,0.02349234046832982,0.02349234046832982,-0.03977297475060251,-0.03050842037397211,-0.027119911706816047,-0.029933734844327042,-0.027119911706816047,0.1476652212692108,3.6,2.0,-0.07314156735452881,-0.06472987506434649,-0.07314156735452881,1.0
pullback,time_5,AMZN,8,0,3,5,0,0.375,0.014761878683486515,0.01642245573938861,-0.030055413124279153,-0.03263571391982911,-0.013248928696367027,-0.0231209589200439,-0.013248928696367027,0.2946932445569017,4.0,2.0,-0.038505359579045884,-0.03654140972523136,-0.038505359579045884,1.0
pullback,time_5,ARM,2,0,0,2,0,0.0,,,-0.04923396923423001,-0.04923396923423001,-0.04923396923423001,-0.04923396923423001,-0.04923396923423001,0.0,2.5,2.5,-0.05922093485571611,-0.0582222382935675,-0.05922093485571611,
pullback,time_5,ASML,5,0,3,2,0,0.6,0.04182572667856969,0.015591442722869386,-0.0126562053208924,-0.0126562053208924,0.020032953878784853,0.007330258745595231,0.020032953878784853,4.957140661607944,5.0,3.0,-0.012704890080386222,-0.012685416176588693,-0.012704890080386222,1.0
pullback,time_5,AVGO,14,0,5,9,0,0.35714285714285715,0.1251343013530081,0.07468297434603,-0.03566477470126634,-0.02208525231546077,0.021763466746688814,-0.012919985001893397,0.021763466746688814,1.949235818522031,6.571428571428571,3.5,-0.098857189360119,-0.09083824416428002,-0.098857189360119,1.0
pullback,time_5,BAC,5,0,3,2,0,0.6,0.04199276829270401,0.042788359596604986,-0.007703644670532583,-0.007703644670532583,0.02211420310740937,0.003953380754627922,0.02211420310740937,8.176539175021595,6.8,4.0,-0.007911443841303378,-0.00782832417299506,-0.007911443841303378,1.0
pullback,time_5,CAT,5,0,2,3,0,0.4,0.01736288123985863,0.01736288123985863,-0.028457721662966673,-0.03930604738253851,-0.010129480501836551,-0.001685462115425418,-0.010129480501836551,0.40675266618301203,3.6,4.0,-0.04438165549093609,-0.043366533869256575,-0.04438165549093609,1.0
pullback,time_5,COIN,3,0,1,2,0,0.3333333333333333,0.3772778409455566,0.3772778409455566,-0.05194652531746641,-0.05194652531746641,0.0911282634368746,-0.05115771082503673,0.0911282634368746,3.631405937546908,3.3333333333333335,2.0,-0.05273533980989609,-0.05257757691141015,-0.05273533980989609,1.0
pullback,time_5,COP,8,0,4,4,0,0.5,0.01404002547131078,0.014754737776641491,-0.018380764203406535,-0.015564926767762888,-0.002170369366047878,-0.0024882768987932735,-0.002170369366047878,0.7638434025887084,4.875,4.0,-0.029439097830059713,-0.025215023962852225,-0.029439097830059713,1.0
pullback,time_5,COST,8,0,6,2,0,0.75,0.008727576691346384,0.006557669883411332,-0.00529683349975002,-0.00529683349975002,0.005221474143572283,0.002247990378367093,0.005221474143572283,4.943091013767909,4.875,4.5,-0.007412026222724188,-0.005931391316642271,-0.007412026222724188,0.9996294641020235
pullback,time_5,CRM,2,0,2,0,0,1.0,0.13475290239277105,0.13475290239277105,,,0.13475290239277105,0.13475290239277105,0.13475290239277105,inf,13.5,13.5,0.062189295932944866,0.06944565657892748,0.062189295932944866,1.0
pullback,time_5,CRWD,3,0,1,2,0,0.3333333333333333,0.08828724903419305,0.08828724903419305,-0.02409523192321683,-0.02409523192321683,0.013365595062586463,-0.014873303865131526,0.013365595062586463,1.8320481271052707,5.0,2.0,-0.033317159981302136,-0.031472774369685076,-0.033317159981302136,1.0
pullback,time_5,CVX,5,0,2,3,0,0.4,0.014816695638536492,0.014816695638536492,-0.024564701154420294,-0.023683079537273888,-0.00881214243723758,-0.01378453695007631,-0.00881214243723758,0.40211346477464477,3.6,4.0,-0.03622648697591069,-0.03371780548818333,-0.03622648697591069,1.0
pullback,time_5,DDOG,4,0,0,4,0,0.0,,,-0.04762209845484694,-0.05320537663956093,-0.04762209845484694,-0.05320537663956093,-0.04762209845484694,0.0,2.25,2.0,-0.07192572120350427,-0.07030627279026067,-0.07192572120350427,
pullback,time_5,DE,9,0,5,4,0,0.5555555555555556,0.03768996240217981,0.017095436077103177,-0.02302432208857208,-0.021826061187010803,0.010705835961845636,0.01022578656529971,0.010705835961845636,2.046203698049751,6.222222222222222,5.0,-0.038510803558626905,-0.03197571372176722,-0.038510803558626905,1.0
pullback,time_5,ETN,9,0,2,7,0,0.2222222222222222,0.032947929722552116,0.032947929722552116,-0.028990380172134258,-0.02448684551331337,-0.015226311306648397,-0.023435327844039566,-0.015226311306648397,0.3247178598744961,3.6666666666666665,2.0,-0.042922062868146704,-0.04147126714674998,-0.042922062868146704,1.0
pullback,time_5,GE,10,0,6,4,0,0.6,0.09986451503767861,0.06993713417465475,-0.017110162763157716,-0.01440209326799996,0.05307464391734408,0.0248650121368158,0.05307464391734408,8.754842056737548,9.5,8.0,-0.03206818287017543,-0.0249691296381498,-0.03206818287017543,0.9929657797847647
pullback,time_5,GOOGL,8,0,4,4,0,0.5,0.095299942623855,0.0790163532874445,-0.01598586906818883,-0.014238553062213333,0.03965703677783308,0.0025911515430274146,0.03965703677783308,5.961511521040645,8.125,5.0,-0.026219264432567724,-0.022076194531679326,-0.026219264432567724,1.0
pullback,time_5,GS,7,0,3,4,0,0.42857142857142855,0.016725332107847324,0.0037317885623160407,-0.023123396222006237,-0.018434698850825215,-0.00604536979492614,-0.0049575476464439605,-0.00604536979492614,0.542480825932807,5.0,4.0,-0.05066663953993056,-0.04196472934586096,-0.05066663953993056,1.0
pullback,time_5,HD,2,0,0,2,0,0.0,,,-0.019577513277249325,-0.019577513277249325,-0.019577513277249325,-0.019577513277249325,-0.019577513277249325,0.0,4.0,4.0,-0.036432239169558955,-0.03474676658032799,-0.036432239169558955,
pullback,time_5,HON,6,0,2,4,0,0.3333333333333333,0.04307375300054561,0.04307375300054561,-0.018045295981367726,-0.01788541223172546,0.00232772034593672,-0.010858982149422214,0.00232772034593672,1.1934897893894472,4.5,5.0,-0.030965914955575102,-0.02809876238444417,-0.030965914955575102,1.0
pullback,time_5,HOOD,4,0,2,2,0,0.5,0.1551366308626092,0.1551366308626092,-0.0390407977473754,-0.0390407977473754,0.0580479165576169,-0.002723108641854266,0.0580479165576169,3.973705452087966,4.5,4.5,-0.05602423054799366,-0.05092920070780818,-0.05602423054799366,1.0
pullback,time_5,JPM,11,0,6,5,0,0.5454545454545454,0.029329838092981286,0.020119552640274208,-0.018252846178049387,-0.020271826814071803,0.007701345242512799,0.003429720601263009,0.007701345242512799,1.928236581202526,8.272727272727273,6.0,-0.02821820541290654,-0.026130027564865377,-0.02821820541290654,0.9805106288552172
pullback,time_5,LLY,12,0,8,4,0,0.6666666666666666,0.06523890125622372,0.05857487844219056,-0.019669354106082643,-0.01773603201456536,0.03693614946878827,0.02055490836889995,0.03693614946878827,6.633558062391987,7.083333333333333,4.5,-0.037351377094115845,-0.02945001161882925,-0.037351377094115845,0.9190604543003292
pullback,time_5,MA,7,0,3,4,0,0.42857142857142855,0.026067344188440034,0.0017266993427320632,-0.01619972588203003,-0.011989239862411627,0.001914732719599997,-0.00720666137985726,0.001914732719599997,1.2068419110114041,4.714285714285714,3.0,-0.03361376242343961,-0.028410581599939352,-0.03361376242343961,1.0
pullback,time_5,META,6,0,4,2,0,0.6666666666666666,0.01790815128193357,0.016277192830364218,-0.027773456511627825,-0.027773456511627825,0.0026809486840797723,0.006718550619096542,0.0026809486840797723,1.289587507729621,7.166666666666667,5.5,-0.0414405196555695,-0.03460698808359866,-0.0414405196555695,1.0
pullback,time_5,MRVL,6,0,3,3,0,0.5,0.04929330909724724,0.05296851387124257,-0.05882126789744824,-0.03816931896141029,-0.0047639794001005,0.00579691347322614,-0.0047639794001005,0.8380184728963597,4.0,3.0,-0.1245550227332578,-0.10295859679029593,-0.1245550227332578,1.0
pullback,time_5,MS,10,0,4,6,0,0.4,0.044566003929702336,0.004877877451832102,-0.018164214774625192,-0.013630441205897903,0.00692787270710582,-0.007132721137988518,0.00692787270710582,1.6356704462652054,6.2,3.5,-0.039225523556140174,-0.034279086137604255,-0.039225523556140174,1.0
pullback,time_5,MSFT,5,0,2,3,0,0.4,0.019608608650350634,0.019608608650350634,-0.03530154480685536,-0.014388661705633243,-0.013337483423972962,-0.0020724554346799318,-0.013337483423972962,0.3703069040865836,7.8,7.0,-0.0894435172802529,-0.07443254616532897,-0.0894435172802529,1.0
pullback,time_5,MU,7,0,5,2,0,0.7142857142857143,0.0972733250540927,0.08424512584191945,-0.05876307578765566,-0.05876307578765566,0.05269149624216459,0.06769058812411832,0.05269149624216459,4.138369365041256,8.285714285714286,5.0,-0.06695419128818647,-0.06203952198786798,-0.06695419128818647,1.0
pullback,time_5,NFLX,8,0,3,5,0,0.375,0.088394686309621,0.07589827972269214,-0.018221689811787824,-0.006812500958927603,0.021759451233740484,-0.00375248338952322,0.021759451233740484,2.910641786441918,7.625,5.5,-0.04381743542352712,-0.04002207408939591,-0.04381743542352712,1.0
pullback,time_5,NKE,1,0,0,1,0,0.0,,,-0.00591966910216668,-0.00591966910216668,-0.00591966910216668,-0.00591966910216668,-0.00591966910216668,0.0,2.0,2.0,-0.00591966910216668,-0.00591966910216668,-0.00591966910216668,
