cohort,group,group_value,horizon,observations,complete,censored,symbols,years,mean,median,q10,q90,positive,negative,positive_rate,trimmed_mean,mean_mfe,median_mfe,mean_mae,median_mae,mean_without_top_1,mean_without_bottom_1,top_1_influence,mean_without_top_3,mean_without_bottom_3,top_3_influence,mean_without_top_5,mean_without_bottom_5,top_5_influence,target_3_stop_2_resolved,target_3_stop_2_target_before_stop_count,target_3_stop_2_stop_before_target_count,target_3_stop_2_neither_count,target_3_stop_2_ambiguous_count,target_3_stop_2_censored_count,target_3_stop_2_rate,target_5_stop_3_resolved,target_5_stop_3_target_before_stop_count,target_5_stop_3_stop_before_target_count,target_5_stop_3_neither_count,target_5_stop_3_ambiguous_count,target_5_stop_3_censored_count,target_5_stop_3_rate
approved_pure,year,2025,5,39,36,3,22,1,0.0007457883163442258,0.00046399298572691317,-0.046716539974193894,0.07647407344146662,18,18,0.5,0.0031327312493629337,0.0410381975847799,0.023757850583405404,-0.043211928493599276,-0.023380091068424425,-0.00417510984149985,0.007318146453412187,0.004920898157844075,-0.011968943431507268,0.01563046818512182,0.012714731747851494,-0.01767494452008623,0.019652855808303477,0.018420732836430455,39,15,24,0,0,0,0.38461538461538464,39,13,24,2,0,0,0.3333333333333333
approved_pure,year,2025,10,39,36,3,22,1,-0.008736157622189948,0.0006611345250114864,-0.14821577460771096,0.10931872511725926,18,18,0.5,-0.004397351760899197,0.05216455267742695,0.030287142111638965,-0.06208341114354135,-0.03216640320286773,-0.01433686909843422,-0.002095864198568782,0.005600711476244271,-0.02371897380065296,0.010191027521082837,0.014982816178463013,-0.03230205115019569,0.020410821206811463,0.02356589352800574,39,15,24,0,0,0,0.38461538461538464,39,13,24,2,0,0,0.3333333333333333
approved_pure,year,2025,20,39,36,3,22,1,-7.283007785544336e-05,0.014739791741422481,-0.16753298778926268,0.10169433322938548,19,17,0.5277777777777778,-0.011883666309970176,0.08328107280851811,0.046106328647744554,-0.08010510476353068,-0.051753514523250166,-0.011979670476721058,0.007431501752365162,0.011906840398865614,-0.03206813851595729,0.02118535451286937,0.03199530843810185,-0.0406979754027536,0.03336073143558757,0.04062514532489816,39,15,24,0,0,0,0.38461538461538464,39,13,24,2,0,0,0.3333333333333333
approved_pure,symbol,AAPL,1,1,1,0,1,1,-0.008168409051202308,-0.008168409051202308,-0.008168409051202308,-0.008168409051202308,0,1,0.0,-0.008168409051202308,0.0043408917659448765,0.0043408917659448765,-0.013722938601679835,-0.013722938601679835,,,,,,,,,,1,0,1,0,0,0,0.0,1,0,1,0,0,0,0.0
approved_pure,symbol,AAPL,3,1,1,0,1,1,0.0002333261374489748,0.0002333261374489748,0.0002333261374489748,0.0002333261374489748,1,0,1.0,0.0002333261374489748,0.021984649618711938,0.021984649618711938,-0.013722938601679835,-0.013722938601679835,,,,,,,,,,1,0,1,0,0,0,0.0,1,0,1,0,0,0,0.0
approved_pure,symbol,AAPL,5,1,1,0,1,1,-0.03150672062606619,-0.03150672062606619,-0.03150672062606619,-0.03150672062606619,0,1,0.0,-0.03150672062606619,0.021984649618711938,0.021984649618711938,-0.03328045509707567,-0.03328045509707567,,,,,,,,,,1,0,1,0,0,0,0.0,1,0,1,0,0,0,0.0
approved_pure,symbol,AAPL,10,1,1,0,1,1,-0.016896986011756154,-0.016896986011756154,-0.016896986011756154,-0.016896986011756154,0,1,0.0,-0.016896986011756154,0.021984649618711938,0.021984649618711938,-0.03570765944326648,-0.03570765944326648,,,,,,,,,,1,0,1,0,0,0,0.0,1,0,1,0,0,0,0.0
approved_pure,symbol,AAPL,20,1,1,0,1,1,0.09410001814046609,0.09410001814046609,0.09410001814046609,0.09410001814046609,1,0,1.0,0.09410001814046609,0.107309511038584,0.107309511038584,-0.03570765944326648,-0.03570765944326648,,,,,,,,,,1,0,1,0,0,0,0.0,1,0,1,0,0,0,0.0
approved_pure,symbol,ABNB,1,2,2,0,1,2,-0.014069699978374761,-0.014069699978374761,-0.019893151898689843,-0.00824624805805968,0,2,0.0,-0.014069699978374761,-0.001561168127344359,-0.001561168127344359,-0.02114777968425513,-0.02114777968425513,-0.021349014878768613,-0.006790385077980909,0.007279314900393852,,,,,,,2,0,2,0,0,0,0.0,2,1,1,0,0,0,0.5
approved_pure,symbol,ABNB,3,2,2,0,1,2,-0.012690455855712435,-0.012690455855712435,-0.03507242819373203,0.009691516482307162,1,1,0.5,-0.012690455855712435,0.006338246534130898,0.006338246534130898,-0.03997245404126676,-0.03997245404126676,-0.04066792127823693,0.01528700956681206,0.027977465422524495,,,,,,,2,0,2,0,0,0,0.0,2,1,1,0,0,0,0.5
