feature,bin,group,group_value,observations,complete,median_feature,mean,median,positive_rate,mean_mfe,mean_mae
bb_width,5,symbol,HOOD,8,8,0.2373420675015654,0.11071901302656502,0.10181355275281256,0.75,0.14394926010991582,-0.022961124917466103
bb_width,5,symbol,MRVL,3,3,0.31830119310439964,-0.07513044614022298,-0.037576096260250824,0.0,0.10445884703821373,-0.11789515676857125
bb_width,5,symbol,NFLX,1,1,0.18294488081291418,-0.006174379312449019,-0.006174379312449019,0.0,0.03138789884373261,-0.01357652095948736
bb_width,5,symbol,NVDA,1,1,0.21886486096420274,-0.00566361401565596,-0.00566361401565596,0.0,0.029752492211127857,-0.04931777441153373
bb_width,5,symbol,ORCL,1,1,0.18858308607659807,0.0006373124498737504,0.0006373124498737504,1.0,0.057675500386909384,-0.015693469607744648
bb_width,5,symbol,PLTR,3,3,0.2520972876133876,-0.06638967073002018,0.0009191386743243601,0.6666666666666666,0.012445147438560436,-0.1330448175804879
bb_width,5,symbol,SHOP,3,3,0.25515691695650217,-0.09447311515209007,-0.10807973592298925,0.0,0.006795747311649743,-0.10576194569167448
bb_width,5,symbol,SMCI,8,8,0.30010707293036587,0.05065558233653482,0.1388519846354479,0.75,0.14433409387017068,-0.09695575682773672
bb_width,5,symbol,TSLA,2,2,0.28844804923837514,-0.0399111936996519,-0.0399111936996519,0.0,0.0896768698631798,-0.04824357089142356
bb_width,5,symbol,UBER,1,1,0.18473809418166234,-0.08535436533571128,-0.08535436533571128,0.0,-0.002001480968370828,-0.09394870647005693
distance_to_squeeze_pct,1,year,2022,2,2,1.1227305044978042,-0.04145348862704412,-0.04145348862704412,0.0,0.029897618349267185,-0.08589775260599952
distance_to_squeeze_pct,1,year,2023,12,12,6.412665024297548,0.008811192554573613,0.009675074985673549,0.6666666666666666,0.032483825075643784,-0.045331790496071216
distance_to_squeeze_pct,1,year,2024,25,25,5.337814127947671,0.003592587340921347,0.0037370004311481075,0.56,0.05216622243975897,-0.041363944795471334
distance_to_squeeze_pct,1,year,2025,7,6,5.480484565267396,0.074463567812921,0.053262819182140486,1.0,0.08862092813363998,-0.02400079876894255
distance_to_squeeze_pct,1,symbol,AMD,1,1,3.141007501641413,-0.03811697389584778,-0.03811697389584778,0.0,0.04941983484766843,-0.048457869716014845
distance_to_squeeze_pct,1,symbol,AMZN,1,1,2.8653417689767036,-0.0564110986558547,-0.0564110986558547,0.0,0.025395778690430415,-0.06284111105284729
distance_to_squeeze_pct,1,symbol,AVGO,1,1,7.638047173681017,0.01851695575851431,0.01851695575851431,1.0,0.05247848110729425,-0.03784517149040667
distance_to_squeeze_pct,1,symbol,CAT,2,2,7.93176932586579,0.03539069862372446,0.03539069862372446,1.0,0.04162839867715884,-0.022907019341432744
distance_to_squeeze_pct,1,symbol,CRM,1,1,6.728603402424227,-0.029476814947317798,-0.029476814947317798,0.0,0.023924538802702067,-0.03642843908228233
distance_to_squeeze_pct,1,symbol,CRWD,1,1,4.046473853109145,-0.035754141917504145,-0.035754141917504145,0.0,0.04771233895823257,-0.1544081338639396
distance_to_squeeze_pct,1,symbol,DDOG,1,1,9.356263760416184,0.24338505606326688,0.24338505606326688,1.0,0.24488417114273808,-0.004272598070399702
distance_to_squeeze_pct,1,symbol,ETN,1,0,8.683669179258203,,,,,
distance_to_squeeze_pct,1,symbol,GE,3,3,6.096726646170869,0.010531055727995916,0.010317354612026985,1.0,0.02212646644976468,-0.039163338352421175
distance_to_squeeze_pct,1,symbol,GOOGL,3,3,4.855255466617581,-0.0030341838510280494,0.009032795359320112,0.6666666666666666,0.03731088099094659,-0.035057803711705006
distance_to_squeeze_pct,1,symbol,GS,1,1,5.337814127947671,0.02466768923042073,0.02466768923042073,1.0,0.05733097312872104,0.006608306073903947
distance_to_squeeze_pct,1,symbol,HD,1,1,9.222173969874724,0.0037370004311481075,0.0037370004311481075,1.0,0.03532641937385472,-0.0036294390109928854
distance_to_squeeze_pct,1,symbol,HOOD,2,2,7.5381444949776615,0.026879198589780717,0.026879198589780717,0.5,0.07408283432437335,-0.0062126368702410395
distance_to_squeeze_pct,1,symbol,JPM,1,1,10.123726453903803,0.018150642721730392,0.018150642721730392,1.0,0.020046968245693186,-0.0027090069365210967
distance_to_squeeze_pct,1,symbol,LLY,4,4,4.766850938081935,-0.04280959703001505,-0.0835198415089673,0.25,0.05212745632059623,-0.09000460390316703
distance_to_squeeze_pct,1,symbol,META,1,1,2.937398246334144,0.11868956961033295,0.11868956961033295,1.0,0.1295467210710195,-0.017833351250532647
distance_to_squeeze_pct,1,symbol,MS,2,2,10.58036572691079,0.017138727428276268,0.017138727428276268,1.0,0.023871920018920245,-0.02710918068989754
distance_to_squeeze_pct,1,symbol,NFLX,1,1,6.7881068053749605,-0.10027424701880672,-0.10027424701880672,0.0,-0.060909995299421316,-0.1375866182471115
distance_to_squeeze_pct,1,symbol,NVDA,2,2,4.491445847653253,0.07495700592020427,0.07495700592020427,1.0,0.0915202081988058,-0.0395239518802491
distance_to_squeeze_pct,1,symbol,ORCL,3,3,4.098630995087826,0.06138264829862827,0.031029251219591103,0.6666666666666666,0.09799106525208072,-0.027037486754283486
distance_to_squeeze_pct,1,symbol,QCOM,1,1,2.5192606349477398,0.05086453460639406,0.05086453460639406,1.0,0.05828527492808422,0.005763710620809492
distance_to_squeeze_pct,1,symbol,RTX,3,3,0.5115497175266492,-0.019326836113086943,-0.026433083277622837,0.0,0.008206629618521996,-0.03922734353416457
distance_to_squeeze_pct,1,symbol,SMCI,1,1,2.883990132871128,0.1324395911023717,0.1324395911023717,1.0,0.1435777373710474,-0.047531969785913675
distance_to_squeeze_pct,1,symbol,TSM,1,1,3.800005588555666,-0.09902712471727204,-0.09902712471727204,0.0,0.051524514617677264,-0.10587537586139095
distance_to_squeeze_pct,1,symbol,UBER,1,1,6.387142350968866,0.017746406005767934,0.017746406005767934,1.0,0.06189584571692763,-0.03967681571010284
distance_to_squeeze_pct,1,symbol,V,2,2,6.414508012527642,0.008659794153516698,0.008659794153516698,0.5,0.02671130833919333,-0.017043198194849396
distance_to_squeeze_pct,1,symbol,WMT,3,3,5.480484565267396,0.014429919967334707,0.014513787777267195,1.0,0.02453603855377125,-0.025105918158782825
distance_to_squeeze_pct,1,symbol,XOM,1,1,1.7339112914689592,-0.056473893976465406,-0.056473893976465406,0.0,0.05039025770486072,-0.12477045918147078
distance_to_squeeze_pct,2,year,2022,2,2,22.90469311708423,-0.02711178097919792,-0.02711178097919792,0.0,-0.014011736919420315,-0.09999699035602921
distance_to_squeeze_pct,2,year,2023,14,14,16.001773987818822,-0.008872803638523465,-0.011697686387120265,0.35714285714285715,0.03285917028866529,-0.04431595870604961
distance_to_squeeze_pct,2,year,2024,16,16,18.337213935291032,0.013785527840009332,0.0027196071224064866,0.5,0.052211441551995016,-0.05014399711509606
distance_to_squeeze_pct,2,year,2025,13,11,20.469775394375933,0.0030926793610622882,0.011245022090876411,0.6363636363636364,0.05849228230008483,-0.04759284688110554
