feature,bin,horizon,median_feature,observations,complete,censored,symbols,years,mean,median,q10,q90,positive,negative,positive_rate,trimmed_mean,mean_mfe,median_mfe,mean_mae,median_mae,mean_without_top_1,mean_without_bottom_1,top_1_influence,mean_without_top_3,mean_without_bottom_3,top_3_influence,mean_without_top_5,mean_without_bottom_5,top_5_influence,target_3_stop_2_resolved,target_3_stop_2_target_before_stop_count,target_3_stop_2_stop_before_target_count,target_3_stop_2_neither_count,target_3_stop_2_ambiguous_count,target_3_stop_2_censored_count,target_3_stop_2_rate,target_5_stop_3_resolved,target_5_stop_3_target_before_stop_count,target_5_stop_3_stop_before_target_count,target_5_stop_3_neither_count,target_5_stop_3_ambiguous_count,target_5_stop_3_censored_count,target_5_stop_3_rate
rsi_distance_from_avg,2,1,7.636716083817802,45,45,0,28,4,0.002004536476280388,-0.0004908819795876873,-0.018770254435657652,0.023598893690483406,22,23,0.4888888888888889,0.001852211379253897,0.015255712497464284,0.011396311660240466,-0.01027381559819705,-0.0053999015239812875,0.0004350008659650987,0.003961679748447499,0.0015695356103152891,-0.0015440320994092765,0.005539527580316064,0.0035485685756896646,-0.002983072089131475,0.006833583994056397,0.0049876085654118624,45,24,21,0,0,0,0.5333333333333333,45,20,23,2,0,0,0.4444444444444444
rsi_distance_from_avg,2,3,7.636716083817802,45,45,0,28,4,0.009305151075750707,0.008917259454250148,-0.030095692407892737,0.04729242440355034,29,16,0.6444444444444445,0.010349386916492943,0.028797652681638298,0.021185087277764802,-0.018114877181103772,-0.011310428306390952,0.007504322234278229,0.011858882926819447,0.0018008288414724785,0.004786104690217306,0.014801217250012903,0.004519046385533401,0.0022629597832228314,0.017279283799001816,0.007042191292527876,45,24,21,0,0,0,0.5333333333333333,45,20,23,2,0,0,0.4444444444444444
rsi_distance_from_avg,2,5,7.636716083817802,45,44,1,28,4,0.008301980515520986,0.010331470101644924,-0.028080338365957892,0.04785480540769428,30,14,0.6818181818181818,0.010624923535503443,0.03699104176341706,0.028091357154501395,-0.024982957895648073,-0.018311270249023626,0.005845261026468484,0.013827299747999018,0.002456719489052502,0.0008148272818074815,0.01842300574500242,0.007487153233713504,-0.0024966792514809445,0.021161746320952298,0.01079865976700193,45,24,21,0,0,0,0.5333333333333333,45,20,23,2,0,0,0.4444444444444444
rsi_distance_from_avg,2,10,7.636716083817802,45,44,1,28,4,0.0071010162919653156,0.007107607832918528,-0.060074927009656456,0.09728420852091187,24,20,0.5454545454545454,0.008353927197754364,0.05239146332882926,0.040627756781700164,-0.036242816193296494,-0.022907006619333314,0.0038381557134271474,0.012874212658032668,0.003262860578538168,-0.0023118541453972788,0.018363232098328866,0.009412870437362594,-0.008153212432131974,0.022789759440031084,0.01525422872409729,45,24,21,0,0,0,0.5333333333333333,45,20,23,2,0,0,0.4444444444444444
rsi_distance_from_avg,2,20,7.636716083817802,45,44,1,28,4,0.014474724008830086,0.011192325650325907,-0.12522812254372545,0.13706635552416735,26,18,0.5909090909090909,0.012709976269872985,0.08403262895129143,0.05710227476832341,-0.061528927419330776,-0.04044883601743504,0.005121424942001923,0.020921216291258156,0.009353299066828163,-0.003751779198603258,0.03075628212872183,0.018226503207433343,-0.011418168445707208,0.0392244651788807,0.025892892454537294,45,24,21,0,0,0,0.5333333333333333,45,20,23,2,0,0,0.4444444444444444
rsi_distance_from_avg,3,1,9.350658556397821,46,46,0,33,5,-0.0024900994852838075,-0.0020823408773535945,-0.027794687017109132,0.02577990396136498,19,27,0.41304347826086957,-0.0026159495080090036,0.013104963515617603,0.008967248144587936,-0.013399208640743511,-0.009970632501301646,-0.0036822539769927605,-0.001491595172190828,0.001192154491708953,-0.005644592202983634,0.0005018472222308148,0.0031544927176998263,-0.007203431100464061,0.0020742031219908707,0.004713331615180253,43,23,19,1,3,0,0.5348837209302325,46,21,24,1,0,0,0.45652173913043476
rsi_distance_from_avg,3,3,9.350658556397821,46,46,0,33,5,-0.0009367419799813419,-0.0016406120891487297,-0.04186871520834867,0.034802605453526425,22,24,0.4782608695652174,-0.0022106822724265772,0.02907949588254862,0.023537597352428885,-0.025157333637620703,-0.01774560770150546,-0.0038325928212935368,0.0007980475622713953,0.002895850841312195,-0.0065874241258598275,0.0035357242626547864,0.005650682145878485,-0.00888097329387802,0.005901813348852568,0.007944231313896677,43,23,19,1,3,0,0.5348837209302325,46,21,24,1,0,0,0.45652173913043476
rsi_distance_from_avg,3,5,9.350658556397821,46,45,1,33,5,0.0010166401354840839,0.0018874055082789276,-0.04227661286359743,0.042664137683206885,24,21,0.5333333333333333,0.0010771951377501845,0.03142273682540993,0.027276878927284143,-0.032223290669872,-0.020648064973884273,-0.0006312369614094694,0.0030489157191732215,0.0016478770968935534,-0.004042209256853848,0.006181942494871544,0.005058849392337932,-0.006700314846152025,0.008762088726256122,0.007716954981636109,43,23,19,1,3,0,0.5348837209302325,46,21,24,1,0,0,0.45652173913043476
rsi_distance_from_avg,3,10,9.350658556397821,46,45,1,33,5,-0.0031017468751729136,0.0034430525601967243,-0.07080982056635081,0.059542917909854026,23,22,0.5111111111111111,0.004072080807612455,0.042998589004130096,0.04502781870611594,-0.046904129789172876,-0.03221705061322189,-0.005443783863794697,0.001408998595737275,0.0023420369886217834,-0.009436948207791703,0.008412115568836328,0.006335201332618789,-0.012949540815252297,0.013691279960972951,0.009847793940079383,43,23,19,1,3,0,0.5348837209302325,46,21,24,1,0,0,0.45652173913043476
rsi_distance_from_avg,3,20,9.350658556397821,46,45,1,33,5,-0.0029637070389598435,0.015274238865912837,-0.12384515621689786,0.07260365683319732,24,21,0.5333333333333333,0.001950094554365798,0.06695778241303926,0.06171620625236707,-0.07037205132737769,-0.04789923641169569,-0.006972437962381461,0.001602260156004875,0.004008730923421617,-0.012754093321915546,0.009705045462199828,0.009790386282955702,-0.017190585575882777,0.01700095241285877,0.014226878536922933,43,23,19,1,3,0,0.5348837209302325,46,21,24,1,0,0,0.45652173913043476
rsi_distance_from_avg,4,1,11.456446615384536,45,45,0,26,4,0.003295750402869826,0.0001078484642700328,-0.019723558028308073,0.022032247174078014,25,20,0.5555555555555556,0.0014732256433395933,0.015300403967540418,0.009045094512662555,-0.008381522188092213,-0.006347855277683445,0.0006197951345549367,0.004049156628827819,0.0026759552683148892,-0.000489960886987865,0.0053597314932401574,0.003785711289857691,-0.001623804937399681,0.006644376304940788,0.004919555340269507,44,21,23,0,1,0,0.4772727272727273,45,19,22,4,0,0,0.4222222222222222
rsi_distance_from_avg,4,3,11.456446615384536,45,45,0,26,4,6.109153001280603e-05,0.004271483336091286,-0.041989642513014624,0.02327332028359157,26,19,0.5777777777777777,0.00023699272372828644,0.02565897124887663,0.01973094843902956,-0.021325050265959156,-0.013912377171751977,-0.004923496916089885,0.0025802175972653237,0.004984588446102691,-0.006626956628644566,0.00608670048544496,0.006688048158657372,-0.008182224798387741,0.008934467926806309,0.008243316328400547,44,21,23,0,1,0,0.4772727272727273,45,19,22,4,0,0,0.4222222222222222
rsi_distance_from_avg,4,5,11.456446615384536,45,45,0,26,4,-0.0006623278027720595,0.004608685037364113,-0.046840977906004784,0.034364141155507476,26,19,0.5777777777777777,0.00010132398247230323,0.03113197787104797,0.026493485355790103,-0.027764250528312346,-0.01769511213174646,-0.003847184253958436,0.0016850331580316206,0.0031848564511863763,-0.006275488774631384,0.005250974263977967,0.005613160971859325,-0.008351510062377224,0.008056858143111842,0.007689182259605165,44,21,23,0,1,0,0.4772727272727273,45,19,22,4,0,0,0.4222222222222222
rsi_distance_from_avg,4,10,11.456446615384536,45,45,0,26,4,-0.002158039169738293,0.0006373124498737504,-0.06937535640475458,0.05072248318509117,23,22,0.5111111111111111,-0.0006732940278335628,0.039893128937785266,0.03044422857154294,-0.04098908806768024,-0.026444706832016274,-0.005696826251779297,0.0010897728220930567,0.0035387870820410045,-0.009467357108202309,0.005985162671456255,0.007309317938464016,-0.012799943098642968,0.010197345985748363,0.010641903928904675,44,21,23,0,1,0,0.4772727272727273,45,19,22,4,0,0,0.4222222222222222
rsi_distance_from_avg,4,20,11.456446615384536,45,45,0,26,4,0.015932584337459216,0.009697745160907267,-0.08880682982881764,0.12142597333820207,28,17,0.6222222222222222,0.015445680321860361,0.07376627898906582,0.05461049271096363,-0.058053377974588184,-0.03927160264581231,0.009138615414820557,0.021275346621328337,0.006793968922638659,0.0013517381329766738,0.030147375055102454,0.014580846204482543,-0.005533387917348215,0.03675695826080246,0.021465972254807432,44,21,23,0,1,0,0.4772727272727273,45,19,22,4,0,0,0.4222222222222222
rsi_distance_from_avg,5,1,15.143712440795454,46,46,0,27,4,-0.0031190071209088455,-0.0007369650789263438,-0.020657424452552253,0.013441463493467976,21,25,0.45652173913043476,-0.0022788503110515754,0.013202310802027292,0.01050802321880262,-0.01773179386438254,-0.011569580384313938,-0.004148742169710465,-0.0017575408161527115,0.0010297350488016194,-0.00566281042777131,0.00025148042660480476,0.002543803306862464,-0.006815156459701486,0.0013589658774633682,0.0036961493387926408,45,16,29,0,1,0,0.35555555555555557,46,16,30,0,0,0,0.34782608695652173
rsi_distance_from_avg,5,3,15.143712440795454,46,46,0,27,4,-0.007471479154795981,-0.003397210590134536,-0.05177141163036669,0.03706030431437357,21,25,0.45652173913043476,-0.0031894975813697214,0.02468935410836238,0.018928816856879305,-0.03394734603893003,-0.021326100424639782,-0.009413683094844917,-0.004065002533801497,0.0019422039400489362,-0.012438310702325274,0.0014152770469953613,0.004966831547529292,-0.015357467257139955,0.004272075459893347,0.007885988102343974,45,16,29,0,1,0,0.35555555555555557,46,16,30,0,0,0,0.34782608695652173
rsi_distance_from_avg,5,5,15.143712440795454,46,45,1,27,4,0.00019802540655090202,0.008217294676241771,-0.061473807866971986,0.07132766330119994,24,21,0.5333333333333333,0.0018665911406068804,0.038046324886541104,0.03127653064150393,-0.043531795470047985,-0.026534976000212818,-0.0024069715905734087,0.003556474423382863,0.0026049969971243107,-0.007753909178593575,0.009908457115915224,0.007951934585144477,-0.012006069912031703,0.013613451651958755,0.012204095318582605,45,16,29,0,1,0,0.35555555555555557,46,16,30,0,0,0,0.34782608695652173
