module,configuration,year,trades,censored,winners,losers,ties,win_rate,mean_winner,median_winner,mean_loser,median_loser,average_return,median_return,expectancy,profit_factor,average_holding,median_holding,worst_return,p05_return,expected_shortfall05,top5_share_gross_profit,group_type,symbol
breakout,ATR1.5-DYNAMIC-TRENDON,,11,0,4,7,0,0.36363636363636365,0.1282613097263544,0.15657010643770208,-0.04520042324538625,-0.05071056318672473,0.017876570562519446,-0.0202165390553789,0.017876570562519446,1.6214931570130684,5.181818181818182,4.0,-0.07750044027365977,-0.06799591215537565,-0.07750044027365977,1.0,symbol,TSLA
breakout,ATR1.5-DYNAMIC-TRENDON,,24,0,10,14,0,0.4166666666666667,0.021529429792333677,0.016388257872586465,-0.03350725022956725,-0.03232092467760528,-0.010575300220441864,-0.016412426949699688,-0.010575300220441864,0.4589503475224385,3.7083333333333335,3.0,-0.0775273665609928,-0.046269763471034335,-0.06196534261350051,0.8439720123820933,symbol,TSM
breakout,ATR1.5-DYNAMIC-TRENDON,,10,0,4,6,0,0.4,0.06097725640293983,0.01525499851819423,-0.04497796864156942,-0.03808833633978381,-0.0025958786237657238,-0.018165896979245255,-0.0025958786237657238,0.903809253649924,5.2,3.0,-0.11205946390479227,-0.08201765173559052,-0.11205946390479227,1.0,symbol,UBER
breakout,ATR1.5-DYNAMIC-TRENDON,,15,0,6,9,0,0.4,0.015926523659109775,0.01168512853911341,-0.01770557814331317,-0.017520629256647213,-0.004252737422343992,-0.013322736784149525,-0.004252737422343992,0.5996800755933788,5.933333333333334,2.0,-0.02879940065095088,-0.02357757374937538,-0.02879940065095088,0.9616907780569045,symbol,V
breakout,ATR1.5-DYNAMIC-TRENDON,,11,0,8,3,0,0.7272727272727273,0.027086670534980428,0.00822217586046492,-0.013615749029251889,-0.014733152018958529,0.01598601065382616,0.0015898042139457225,0.01598601065382616,5.304968626509942,9.545454545454545,9.0,-0.021302311192029744,-0.018017731605494136,-0.021302311192029744,0.9846216797143919,symbol,WMT
breakout,ATR1.5-DYNAMIC-TRENDON,,11,0,5,6,0,0.45454545454545453,0.04374899645335377,0.03730624263716886,-0.01978171567046061,-0.01881868445728968,0.00909588074945502,-0.010480445228906121,0.00909588074945502,1.8429896401201575,6.545454545454546,6.0,-0.03499657476551454,-0.028650743778480314,-0.03499657476551454,1.0,symbol,XOM
breakout,ATR1.75-DYNAMIC-TRENDON,,21,0,8,13,0,0.38095238095238093,0.033571949244736055,0.030070183807884177,-0.017160354255667924,-0.019372631361916692,0.0021662375540097817,-0.007466355501538069,0.0021662375540097817,1.2039180990019487,7.238095238095238,5.0,-0.028124304315399584,-0.027286431858845384,-0.027705368087122484,0.8972870517057034,symbol,AAPL
breakout,ATR1.75-DYNAMIC-TRENDON,,5,0,3,2,0,0.6,0.03624151630350769,0.03263419051288885,-0.044363311568080765,-0.044363311568080765,0.003999585154872309,0.02513958312854414,0.003999585154872309,1.225388108636484,8.8,9.0,-0.05940767016770565,-0.0533899267278557,-0.05940767016770565,1.0,symbol,ABNB
breakout,ATR1.75-DYNAMIC-TRENDON,,12,0,6,6,0,0.5,0.05780182142921131,0.050105393535211706,-0.05002115751116435,-0.03929293038791504,0.0038903319590234777,-0.005741274603219715,0.0038903319590234777,1.1555474584191774,6.416666666666667,4.5,-0.08994587626533757,-0.0815521562061064,-0.08994587626533757,0.9815821270162289,symbol,AMD
breakout,ATR1.75-DYNAMIC-TRENDON,,15,0,2,13,0,0.13333333333333333,0.01670266969062495,0.01670266969062495,-0.02402161203810421,-0.024349304974228825,-0.018591707807606987,-0.019870097625823924,-0.018591707807606987,0.10697206693661071,7.6,7.0,-0.036273329615655214,-0.035338588010159544,-0.036273329615655214,1.0,symbol,AMZN
breakout,ATR1.75-DYNAMIC-TRENDON,,6,0,2,4,0,0.3333333333333333,0.23896998847094253,0.23896998847094253,-0.05975123975701288,-0.06375213686477665,0.03982250298563892,-0.042477717876403975,0.03982250298563892,1.9997073654266322,6.5,7.0,-0.08763670982382599,-0.08233073573072389,-0.08763670982382599,1.0,symbol,ARM
breakout,ATR1.75-DYNAMIC-TRENDON,,13,0,3,10,0,0.23076923076923078,0.08855647144789762,0.04468390602661021,-0.03627520041026657,-0.03761130079673142,-0.007467891519920991,-0.025324406514640962,-0.007467891519920991,0.7323720099103942,6.153846153846154,6.0,-0.07341322824300844,-0.06393701676168233,-0.07341322824300844,1.0,symbol,ASML
breakout,ATR1.75-DYNAMIC-TRENDON,,19,0,11,8,0,0.5789473684210527,0.056183004347539395,0.041267151618539,-0.03717388562015231,-0.04637410841605538,0.01687484015061657,0.007753090526834816,0.01687484015061657,2.0781155827301476,8.210526315789474,7.0,-0.061433184156549636,-0.055675461186674526,-0.061433184156549636,0.8175582990747772,symbol,AVGO
breakout,ATR1.75-DYNAMIC-TRENDON,,9,0,3,6,0,0.3333333333333333,0.028389482007604567,0.036026872992953374,-0.02029203702144039,-0.021878226946951684,-0.004064864011758738,-0.006511943158855393,-0.004064864011758738,0.6995227235592092,7.666666666666667,9.0,-0.03698639689837235,-0.03552516125511063,-0.03698639689837235,1.0,symbol,BAC
breakout,ATR1.75-DYNAMIC-TRENDON,,21,0,10,11,0,0.47619047619047616,0.04802876121379289,0.04745640227630188,-0.026162710933860578,-0.02764845900542623,0.00916656151740298,-0.0007625208295473085,0.00916656151740298,1.6688832554369517,7.190476190476191,5.0,-0.05182723971067782,-0.04284715598576028,-0.04733719784821905,0.7091826810713203,symbol,CAT
breakout,ATR1.75-DYNAMIC-TRENDON,,7,0,3,4,0,0.42857142857142855,0.08366771314358908,0.04894801899820367,-0.05435447525483092,-0.053638940580703176,0.004797891201634795,-0.0008011379447171452,0.004797891201634795,1.154473197717324,5.0,3.0,-0.10933888191320018,-0.09390948549625579,-0.10933888191320018,1.0,symbol,COIN
breakout,ATR1.75-DYNAMIC-TRENDON,,13,0,7,6,0,0.5384615384615384,0.014816053204476385,0.009782302411748267,-0.02774544089751002,-0.029364504627961474,-0.004827713304132726,0.00427162294203054,-0.004827713304132726,0.6229994855397559,5.384615384615385,5.0,-0.046378290482870344,-0.04329714883698552,-0.046378290482870344,0.8820975609602193,symbol,COP
breakout,ATR1.75-DYNAMIC-TRENDON,,18,0,7,11,0,0.3888888888888889,0.0270635766189411,0.01997026110682998,-0.019521110833634222,-0.016097961261158145,-0.0014048434909660406,-0.007122971975476844,-0.0014048434909660406,0.8822385251028768,6.833333333333333,5.0,-0.04212336016850138,-0.03915689439523411,-0.04212336016850138,0.9593029285829106,symbol,COST
breakout,ATR1.75-DYNAMIC-TRENDON,,8,0,3,5,0,0.375,0.04171283251045521,0.020921335052564993,-0.030197860781939402,-0.025101696965324383,-0.0032313507972914213,-0.021836718679275613,-0.0032313507972914213,0.8287904791335942,6.25,5.0,-0.050394503746291175,-0.04389331047892484,-0.050394503746291175,1.0,symbol,CRM
breakout,ATR1.75-DYNAMIC-TRENDON,,13,1,4,9,0,0.3076923076923077,0.03425706481374763,0.03854419571205436,-0.04206064542041537,-0.04030315680031582,-0.01857827304067291,-0.019935344827586188,-0.01857827304067291,0.36198593690750436,5.769230769230769,4.0,-0.083907517483083,-0.08369802909609259,-0.083907517483083,1.0,symbol,CRWD
breakout,ATR1.75-DYNAMIC-TRENDON,,13,0,7,6,0,0.5384615384615384,0.05150753816980697,0.023692321777343706,-0.02255665036809969,-0.021401989349453754,0.017324066536926974,0.005517806377800749,0.017324066536926974,2.6640536996467765,8.461538461538462,7.0,-0.053174025043186135,-0.03776531339018112,-0.053174025043186135,0.9635848891328366,symbol,CVX
breakout,ATR1.75-DYNAMIC-TRENDON,,11,0,5,6,0,0.45454545454545453,0.029522261517760516,0.022246344487563574,-0.06444470414415204,-0.04053042962872516,-0.021732447025100878,-0.00894120439403756,-0.021732447025100878,0.381751843302802,5.2727272727272725,5.0,-0.21953813037602288,-0.13860778274093483,-0.21953813037602288,1.0,symbol,DDOG
breakout,ATR1.75-DYNAMIC-TRENDON,,14,0,5,9,0,0.35714285714285715,0.033363174404646576,0.02563009218516621,-0.026817890077419797,-0.027826643644942473,-0.005324652762396092,-0.01214445396215763,-0.005324652762396092,0.6911467247409054,5.642857142857143,5.5,-0.04871483794311826,-0.04340172394639024,-0.04871483794311826,1.0,symbol,DE
breakout,ATR1.75-DYNAMIC-TRENDON,,19,0,7,12,0,0.3684210526315789,0.03115714759949736,0.027783040301280204,-0.03347646975390343,-0.02987147864107642,-0.009664084413176822,-0.020192131980774075,-0.009664084413176822,0.5429187396396304,7.2631578947368425,7.0,-0.0855862321524784,-0.05470439597882132,-0.0855862321524784,0.8583684248772228,symbol,ETN
breakout,ATR1.75-DYNAMIC-TRENDON,,19,0,7,12,0,0.3684210526315789,0.08284972723574577,0.05872098352266031,-0.027445118423473542,-0.02725802284678197,0.01318982471413357,-0.014808492597815581,0.01318982471413357,1.7609327388746008,7.7894736842105265,5.0,-0.04676598056307002,-0.0454682048643012,-0.04676598056307002,0.9939623246038989,symbol,GE
breakout,ATR1.75-DYNAMIC-TRENDON,,11,0,1,10,0,0.09090909090909091,0.22009116414397045,0.22009116414397045,-0.02383547404452078,-0.019925550230260436,-0.0016603251182943015,-0.01691390047014263,-0.0016603251182943015,0.9233764922521619,6.545454545454546,4.0,-0.04793460062862953,-0.04508973149911644,-0.04793460062862953,1.0,symbol,GOOGL
breakout,ATR1.75-DYNAMIC-TRENDON,,14,0,7,7,0,0.5,0.044519607390476876,0.03200763149010255,-0.03798856572321948,-0.03444266894475889,0.0032655208336286956,-0.010062291292625591,0.0032655208336286956,1.1719212490106061,8.5,8.0,-0.04824246654322473,-0.04734077589142077,-0.04824246654322473,0.9279380565202414,symbol,GS
breakout,ATR1.75-DYNAMIC-TRENDON,,8,0,2,6,0,0.25,0.012109955912335213,0.012109955912335213,-0.017170077527349985,-0.017440410916230276,-0.009850069167428685,-0.013657176382788516,-0.009850069167428685,0.23509806314784987,6.25,5.5,-0.02354061723871481,-0.02300520210646066,-0.02354061723871481,1.0,symbol,HD
breakout,ATR1.75-DYNAMIC-TRENDON,,8,0,3,5,0,0.375,0.04803322140977636,0.060017504582946746,-0.018751660180670184,-0.016516866766303595,0.00629267041574727,-0.010051873458186866,0.00629267041574727,1.5369270010329183,6.375,4.0,-0.03291669746437642,-0.029873199766548682,-0.03291669746437642,1.0,symbol,HON
breakout,ATR1.75-DYNAMIC-TRENDON,,18,0,4,14,0,0.2222222222222222,0.060310846412855,0.04154070531736498,-0.05335285885867195,-0.046350329429798776,-0.028094257687221513,-0.04549581619434001,-0.028094257687221513,0.322975577547182,5.0,4.0,-0.10059545294637262,-0.08556194294494657,-0.10059545294637262,1.0,symbol,HOOD
breakout,ATR1.75-DYNAMIC-TRENDON,,12,0,4,8,0,0.3333333333333333,0.04175633383384181,0.03864389613872543,-0.01553887306187536,-0.013951411774588862,0.003559529236697029,-0.008195167825581384,0.003559529236697029,1.3436088211664143,7.75,6.0,-0.02789244551925263,-0.027778224865156985,-0.02789244551925263,1.0,symbol,JPM
breakout,ATR1.75-DYNAMIC-TRENDON,,23,0,8,15,0,0.34782608695652173,0.03207897480667765,0.02172337243347533,-0.023617938000460897,-0.01679147285331828,-0.004245098763195314,-0.007795506545525299,-0.004245098763195314,0.7243979793336549,6.217391304347826,5.0,-0.05403006797314713,-0.05081952921743409,-0.05256061704723208,0.8852877555956667,symbol,LLY
breakout,ATR1.75-DYNAMIC-TRENDON,,10,0,4,6,0,0.4,0.011746060535650527,0.009696697537032728,-0.018534627656564922,-0.019382055929438757,-0.006422352379678742,-0.014259183737880488,-0.006422352379678742,0.42249065742593434,5.8,4.5,-0.022310377721831642,-0.02199741674432113,-0.022310377721831642,1.0,symbol,MA
breakout,ATR1.75-DYNAMIC-TRENDON,,13,0,6,7,0,0.46153846153846156,0.02643632498707042,0.012063133350531552,-0.03497251928539137,-0.03453290844313839,-0.0066299757750243925,-0.02400113994153441,-0.0066299757750243925,0.6479289337682915,8.307692307692308,5.0,-0.04518060330816753,-0.044362453586218,-0.04518060330816753,0.9928817502842392,symbol,META
breakout,ATR1.75-DYNAMIC-TRENDON,,17,0,4,13,0,0.23529411764705882,0.12422070352882297,0.07884746581763924,-0.04225353681307335,-0.037113897363202586,-0.0030831273208624535,-0.028129108119465784,-0.0030831273208624535,0.9045811975701787,4.411764705882353,3.0,-0.1415971387436179,-0.0953498158542879,-0.1415971387436179,1.0,symbol,MRVL
breakout,ATR1.75-DYNAMIC-TRENDON,,12,0,5,7,0,0.4166666666666667,0.05424471846152197,0.028154536633466565,-0.028802388307566873,-0.03282349722367939,0.005800572846220144,-0.016540163929931295,0.005800572846220144,1.3452435630949535,8.916666666666666,5.5,-0.03727587955344325,-0.03709158396540718,-0.03727587955344325,1.0,symbol,MS
breakout,ATR1.75-DYNAMIC-TRENDON,,10,0,5,5,0,0.5,0.03332412814073691,0.03981086942314671,-0.028341171871784022,-0.0302423658865133,0.0024914781344764435,-0.006815375600155715,0.0024914781344764435,1.1758204033162734,7.6,4.5,-0.0341853851623698,-0.034117016755157915,-0.0341853851623698,1.0,symbol,MSFT
breakout,ATR1.75-DYNAMIC-TRENDON,,16,0,8,8,0,0.5,0.08303187307334822,0.03947917265280243,-0.041925441973095987,-0.033535645725787266,0.020553215550126118,0.006497057018373942,0.020553215550126118,1.9804650628759186,8.5625,7.0,-0.10225031675581508,-0.06440046515171557,-0.10225031675581508,0.8490562415858651,symbol,MU
breakout,ATR1.75-DYNAMIC-TRENDON,,13,0,7,6,0,0.5384615384615384,0.02358239432030865,0.01181327254479636,-0.019114647321283523,-0.017630216572993018,0.0038760674088045713,0.0015563969312990533,0.0038760674088045713,1.4393565788189484,8.076923076923077,7.0,-0.034246140124108315,-0.03250593256828085,-0.034246140124108315,0.9458831641480743,symbol,NFLX
breakout,ATR1.75-DYNAMIC-TRENDON,,1,0,0,1,0,0.0,,,-0.04253165329558939,-0.04253165329558939,-0.04253165329558939,-0.04253165329558939,-0.04253165329558939,0.0,5.0,5.0,-0.04253165329558939,-0.04253165329558939,-0.04253165329558939,,symbol,NKE
breakout,ATR1.75-DYNAMIC-TRENDON,,7,0,6,1,0,0.8571428571428571,0.03493430646545167,0.024118672245820982,-0.0008109386361979665,-0.0008109386361979665,0.029827842879501718,0.021911407228417445,0.029827842879501718,258.47311921828447,9.714285714285714,10.0,-0.0008109386361979665,0.005327286373328722,-0.0008109386361979665,0.906253511310864,symbol,NOW
breakout,ATR1.75-DYNAMIC-TRENDON,,21,0,8,13,0,0.38095238095238093,0.03357601300919963,0.02355748555372572,-0.034275594255755874,-0.027595104767066947,-0.008427362916725205,-0.020420271569439485,-0.008427362916725205,0.6028243215169166,5.714285714285714,4.0,-0.059134127298469896,-0.05180412274196056,-0.055469125020215226,0.7778485338080294,symbol,NVDA
breakout,ATR1.75-DYNAMIC-TRENDON,,11,0,4,7,0,0.36363636363636365,0.024845874395892364,0.02256273148896326,-0.023409472212891407,-0.0203407598461135,-0.005862073446060944,-0.00847068441035892,-0.005862073446060944,0.606491354560312,6.181818181818182,7.0,-0.044726933731742524,-0.04384037761221521,-0.044726933731742524,1.0,symbol,ORCL
breakout,ATR1.75-DYNAMIC-TRENDON,,17,0,7,10,0,0.4117647058823529,0.05934718980544588,0.05103615541048945,-0.034700937095853944,-0.03186662691367215,0.00402476221644598,-0.01799778459136625,0.00402476221644598,1.1971732276006937,5.9411764705882355,4.0,-0.0657850490554952,-0.06537061441463514,-0.0657850490554952,0.9038542914365916,symbol,PANW
breakout,ATR1.75-DYNAMIC-TRENDON,,14,0,6,8,0,0.42857142857142855,0.05227908212307664,0.04457475026564561,-0.0389307905712207,-0.03822300104530346,0.00015915486919244288,-0.010341502003893221,0.00015915486919244288,1.0071542605993897,6.857142857142857,4.0,-0.07476813577379626,-0.06949904478707658,-0.07476813577379626,0.9997908976050729,symbol,PLTR
breakout,ATR1.75-DYNAMIC-TRENDON,,8,0,3,5,0,0.375,0.05707591274509638,0.04566853146774674,-0.016753817492603563,-0.02073239759213641,0.010932331346533916,-0.004857974031018342,0.010932331346533916,2.044044449104001,4.75,3.5,-0.030638947540868045,-0.027853943895356066,-0.030638947540868045,1.0,symbol,QCOM
breakout,ATR1.75-DYNAMIC-TRENDON,,6,0,1,5,0,0.16666666666666666,0.07462803683629193,0.07462803683629193,-0.0543872937977109,-0.059401408781842635,-0.03288473869204376,-0.047652676322788745,-0.03288473869204376,0.2744318815121224,6.666666666666667,4.0,-0.08092035487735594,-0.07719723020376568,-0.08092035487735594,1.0,symbol,ROKU
breakout,ATR1.75-DYNAMIC-TRENDON,,14,0,5,9,0,0.35714285714285715,0.039047583117749515,0.01891920223942023,-0.014796592350933323,-0.0165464398906936,0.004433470316453406,-0.0061616953161491295,0.004433470316453406,1.4660876786752006,7.5,6.5,-0.03797857046416209,-0.026726931954122658,-0.03797857046416209,1.0,symbol,RTX
breakout,ATR1.75-DYNAMIC-TRENDON,,13,0,1,12,0,0.07692307692307693,0.25584114388155976,0.25584114388155976,-0.03709627091737413,-0.03495169758148803,-0.014562623625148442,-0.02639579432939776,-0.014562623625148442,0.5747234100955952,4.538461538461538,5.0,-0.08502876433416373,-0.06892886982127774,-0.08502876433416373,1.0,symbol,SHOP
breakout,ATR1.75-DYNAMIC-TRENDON,,14,0,5,9,0,0.35714285714285715,0.12268169069414432,0.030743610147476064,-0.056351321150627846,-0.04425649387604236,0.007589040222505069,-0.026075643300251417,0.007589040222505069,1.2094924029890433,5.428571428571429,5.0,-0.13822502620668287,-0.10964356040870853,-0.13822502620668287,1.0,symbol,SMCI
breakout,ATR1.75-DYNAMIC-TRENDON,,10,0,5,5,0,0.5,0.10089533508700525,0.14510973228008783,-0.05492011564509924,-0.05864766980755065,0.022987609720953005,-0.0006270290333315054,0.022987609720953005,1.8371289627101974,7.4,7.0,-0.09045929332452829,-0.08049822934762471,-0.09045929332452829,1.0,symbol,TSLA
breakout,ATR1.75-DYNAMIC-TRENDON,,23,0,9,14,0,0.391304347826087,0.022711458324969284,0.020648397044297884,-0.03717315670463588,-0.03796726168992165,-0.013740046475659948,-0.020644800134987817,-0.013740046475659948,0.3927625335915587,4.521739130434782,3.0,-0.0775273665609928,-0.053740084750734406,-0.06569360478554781,0.8332756375473435,symbol,TSM
breakout,ATR1.75-DYNAMIC-TRENDON,,9,0,4,5,0,0.4444444444444444,0.06495065705027625,0.02235786145217966,-0.051941447296123246,-0.04990208302802135,1.0599080054308886e-05,-0.021213385312498056,1.0599080054308886e-05,1.0003673048228516,6.666666666666667,3.0,-0.11205946390479227,-0.08837562295260618,-0.11205946390479227,1.0,symbol,UBER
breakout,ATR1.75-DYNAMIC-TRENDON,,15,0,6,9,0,0.4,0.01707235365493709,0.007784168254930779,-0.022789020783102347,-0.020849319403814293,-0.006844471007886573,-0.0171685411907464,-0.006844471007886573,0.4994321261811575,7.066666666666666,6.0,-0.04023518231209178,-0.03223013514929315,-0.04023518231209178,0.9642619440780882,symbol,V
breakout,ATR1.75-DYNAMIC-TRENDON,,10,0,5,5,0,0.5,0.05226251740231565,0.07229695868590236,-0.006185041580364347,-0.0025253816291354036,0.02303873791097565,0.001607370798023866,0.02303873791097565,8.44982474624479,12.5,12.5,-0.01791191870534814,-0.013301836927393706,-0.01791191870534814,1.0,symbol,WMT
breakout,ATR1.75-DYNAMIC-TRENDON,,10,0,4,6,0,0.4,0.07152946646550784,0.04367729754181959,-0.0235588942457719,-0.022300309396226015,0.014476450038739996,-0.01411800997836865,0.014476450038739996,2.0241319681446197,8.1,6.0,-0.04149417070473349,-0.03498194409692228,-0.04149417070473349,1.0,symbol,XOM
breakout,ATR2-DYNAMIC-TRENDON,,20,0,7,13,0,0.35,0.031231847294781963,0.019026483581671805,-0.017655873502450622,-0.018042898558341958,-0.0005451712234192163,-0.009659932908208435,-0.0005451712234192163,0.9524959805024615,9.7,10.0,-0.038158724207002837,-0.03243145314458691,-0.038158724207002837,0.9270199832788336,symbol,AAPL
breakout,ATR2-DYNAMIC-TRENDON,,5,0,3,2,0,0.6,0.030517690864954632,0.025170060657173643,-0.05252481779865964,-0.05252481779865964,-0.002699312600491077,0.01761342758509632,-0.002699312600491077,0.8715220388370409,9.0,9.0,-0.06789448019166366,-0.06174661523446205,-0.06789448019166366,1.0,symbol,ABNB
breakout,ATR2-DYNAMIC-TRENDON,,11,0,6,5,0,0.5454545454545454,0.06280032393842765,0.0720719558105486,-0.06243133747986176,-0.049074387102931216,0.005876841475568823,0.0063875196318829985,0.005876841475568823,1.2070923316422923,8.727272727272727,7.0,-0.09972303769814883,-0.09464121053684077,-0.09972303769814883,0.9830480714341919,symbol,AMD
breakout,ATR2-DYNAMIC-TRENDON,,14,0,3,11,0,0.21428571428571427,0.011811680213855999,0.012497239488733047,-0.028689414645252067,-0.03161060136540805,-0.020010608604014626,-0.02478303281284222,-0.020010608604014626,0.11228417766218711,8.5,7.5,-0.04149963945799828,-0.040239454942349,-0.04149963945799828,1.0,symbol,AMZN
breakout,ATR2-DYNAMIC-TRENDON,,6,0,2,4,0,0.3333333333333333,0.22180675815291795,0.22180675815291795,-0.07047026331454781,-0.07056125941601255,0.026955410507940775,-0.050664481183604004,0.026955410507940775,1.5737613833147717,6.5,7.0,-0.10410480082709184,-0.09719042313629173,-0.10410480082709184,1.0,symbol,ARM
breakout,ATR2-DYNAMIC-TRENDON,,12,0,3,9,0,0.25,0.08467183850309512,0.036549886081180816,-0.041455628495682934,-0.037843303347059654,-0.009923761745988422,-0.02968148403156534,-0.009923761745988422,0.6808230194999343,8.166666666666666,8.0,-0.08589278471344175,-0.07554374088984639,-0.08589278471344175,1.0,symbol,ASML
breakout,ATR2-DYNAMIC-TRENDON,,19,0,10,9,0,0.5263157894736842,0.058557509255031205,0.03718142725496876,-0.03668097407740677,-0.05245396067452812,0.013444543465981638,0.003360981452958045,0.013444543465981638,1.7737778455652373,9.789473684210526,8.0,-0.06456433034514564,-0.06397994088142553,-0.06456433034514564,0.8048957403745102,symbol,AVGO
breakout,ATR2-DYNAMIC-TRENDON,,9,0,3,6,0,0.3333333333333333,0.032133758094206856,0.03153134364085153,-0.02185691918219575,-0.021718620234152275,-0.003860026756728215,-0.005186926211112164,-0.003860026756728215,0.73509349205039,9.444444444444445,9.0,-0.04227016788385396,-0.04060018429155492,-0.04227016788385396,1.0,symbol,BAC
breakout,ATR2-DYNAMIC-TRENDON,,21,0,11,10,0,0.5238095238095238,0.040200425966241064,0.04211642354294742,-0.02797440345768345,-0.03058051983804727,0.00773622147865796,0.0020422126690404774,0.00773622147865796,1.5807475083340723,8.619047619047619,7.0,-0.05986098444377386,-0.040609760037400355,-0.050235372240587106,0.7049862187138103,symbol,CAT
breakout,ATR2-DYNAMIC-TRENDON,,7,0,3,4,0,0.42857142857142855,0.06827036757179372,0.03600159231910771,-0.06580490553314139,-0.06826488098100353,-0.008344074202454912,-0.017350978257358318,-0.008344074202454912,0.7780996760653047,5.571428571428571,4.0,-0.10933888191320018,-0.102685049736436,-0.10933888191320018,1.0,symbol,COIN
breakout,ATR2-DYNAMIC-TRENDON,,11,0,7,4,0,0.6363636363636364,0.03350620997569366,0.011219071728905572,-0.03727683007724575,-0.04351764380022283,0.007766922683715694,0.00427162294203054,0.007766922683715694,1.5729842729641323,8.181818181818182,6.0,-0.051437618923367956,-0.04902692897843941,-0.051437618923367956,0.9644552462637114,symbol,COP
breakout,ATR2-DYNAMIC-TRENDON,,17,0,7,10,0,0.4117647058823529,0.024737263373863044,0.01623279384194176,-0.021648843313231046,-0.018346446261178373,-0.0025486817361923034,-0.004962135155192615,-0.0025486817361923034,0.7998618730415551,8.294117647058824,7.0,-0.04791219137613101,-0.04490440438745089,-0.04791219137613101,0.9480335680634152,symbol,COST
breakout,ATR2-DYNAMIC-TRENDON,,7,0,3,4,0,0.42857142857142855,0.048544660359552884,0.015860652639655637,-0.03392465968846528,-0.030960427514121203,0.0014193346178282193,-0.023383279979327543,0.0014193346178282193,1.0732162268983323,8.571428571428571,10.0,-0.050394503746291175,-0.04632190004127923,-0.050394503746291175,1.0,symbol,CRM
breakout,ATR2-DYNAMIC-TRENDON,,13,1,4,9,0,0.3076923076923077,0.09331333633410871,0.036847961326680556,-0.0478892567144757,-0.04815058037664588,-0.004442305007218957,-0.02575719504812224,-0.004442305007218957,0.8660103908803085,8.384615384615385,5.0,-0.0975623202784287,-0.08936943860122129,-0.0975623202784287,1.0,symbol,CRWD
breakout,ATR2-DYNAMIC-TRENDON,,13,0,6,7,0,0.46153846153846156,0.05506140868654171,0.03486779680371466,-0.019290375497635508,-0.021100243619050718,0.015025832587369363,-0.00044839122544892973,0.015025832587369363,2.4465823988588413,8.923076923076923,7.0,-0.03302529529736398,-0.0325302398988381,-0.03302529529736398,0.997539684039828,symbol,CVX
breakout,ATR2-DYNAMIC-TRENDON,,11,0,5,6,0,0.45454545454545453,0.02181316152968411,0.018778243428599906,-0.06793949251349159,-0.04954054994301854,-0.027142831584775363,-0.00894120439403756,-0.027142831584775363,0.26755623181112714,6.454545454545454,6.0,-0.21953813037602288,-0.13860778274093483,-0.21953813037602288,1.0,symbol,DDOG
breakout,ATR2-DYNAMIC-TRENDON,,14,0,5,9,0,0.35714285714285715,0.02717710455506559,0.01917867743853585,-0.03275703897449775,-0.03313871239412558,-0.011351987713939415,-0.017193558646443674,-0.011351987713939415,0.4609205194411923,6.285714285714286,6.0,-0.054474923185041546,-0.05067962634497204,-0.054474923185041546,1.0,symbol,DE
breakout,ATR2-DYNAMIC-TRENDON,,16,0,6,10,0,0.375,0.055811464583626146,0.05157980898242587,-0.04235863391027752,-0.040403556353506676,-0.005544846975063647,-0.025258958738455628,-0.005544846975063647,0.7905561548822926,10.9375,8.5,-0.0855862321524784,-0.07409136950852457,-0.0855862321524784,0.9541596082781159,symbol,ETN
breakout,ATR2-DYNAMIC-TRENDON,,19,0,5,14,0,0.2631578947368421,0.10742452246250403,0.057457510816794066,-0.025195803642073595,-0.02146978337646016,0.009704282174920517,-0.016786538763342795,0.009704282174920517,1.5227099490249973,9.578947368421053,6.0,-0.054553622808316216,-0.05207434148996774,-0.054553622808316216,1.0,symbol,GE
breakout,ATR2-DYNAMIC-TRENDON,,10,0,2,8,0,0.2,0.1867960607411875,0.1867960607411875,-0.02772371643335747,-0.025821152803281122,0.015180239001551521,-0.01962419216708816,0.015180239001551521,1.6844428234415254,9.4,6.5,-0.04793460062862953,-0.04758063778934811,-0.04793460062862953,1.0,symbol,GOOGL
breakout,ATR2-DYNAMIC-TRENDON,,14,0,7,7,0,0.5,0.03878364866226115,0.027755354075440497,-0.043623290752190104,-0.03966016448026177,-0.002419821044964473,-0.014316059116156854,-0.002419821044964473,0.889058298755557,9.357142857142858,8.0,-0.06685709614846402,-0.05715035661896549,-0.06685709614846402,0.9618516537248523,symbol,GS
breakout,ATR2-DYNAMIC-TRENDON,,8,0,2,6,0,0.25,0.008249479173531027,0.008249479173531027,-0.021347442932848144,-0.02192434683429728,-0.013948212406253352,-0.01784408824487771,-0.013948212406253352,0.12881291683631785,7.125,7.5,-0.02884198733267973,-0.028349252656798378,-0.02884198733267973,1.0,symbol,HD
breakout,ATR2-DYNAMIC-TRENDON,,6,0,3,3,0,0.5,0.05374839615046604,0.06955364830455046,-0.02095508880604065,-0.020044064538535245,0.016396653672212696,0.004366557978259522,0.016396653672212696,2.5649328737262223,8.833333333333334,3.5,-0.03761908281643023,-0.03322532824695648,-0.03761908281643023,1.0,symbol,HON
breakout,ATR2-DYNAMIC-TRENDON,,15,0,6,9,0,0.4,0.09255084559858635,0.0630369576425549,-0.06387469396859546,-0.05848713471279965,-0.001304478141722735,-0.0437048114326547,-0.001304478141722735,0.9659625729514495,8.133333333333333,5.0,-0.11496623193871158,-0.10081704605501643,-0.11496623193871158,0.9248668365011746,symbol,HOOD
