hypothesis_id,group,group_value,a_n,b_n,a_mean,b_mean,delta,expected_direction
breakout:filter:bo_long_fail_rsi,symbol,XOM,9,9,-0.012111875615746991,-0.005781788592557439,0.006330087023189552,1
breakout:filter:long_fail_direction,year,2021,42,0,-0.004697286463519158,,,0
breakout:filter:long_fail_direction,year,2022,53,0,-0.008621527636765403,,,0
breakout:filter:long_fail_direction,year,2023,224,0,0.011497848713654129,,,0
breakout:filter:long_fail_direction,year,2024,311,0,0.01888031397803563,,,0
breakout:filter:long_fail_direction,year,2025,150,0,0.00021107253389210712,,,0
breakout:filter:long_fail_direction,symbol,AAPL,25,0,0.005196059465230523,,,0
breakout:filter:long_fail_direction,symbol,ABNB,4,0,0.02460656219723026,,,0
breakout:filter:long_fail_direction,symbol,AMD,15,0,0.036763612681743954,,,0
breakout:filter:long_fail_direction,symbol,AMZN,17,0,-0.01745228337349917,,,0
breakout:filter:long_fail_direction,symbol,ARM,6,0,-0.0589758953657365,,,0
breakout:filter:long_fail_direction,symbol,ASML,16,0,0.04518263043384202,,,0
breakout:filter:long_fail_direction,symbol,AVGO,30,0,0.026478422750125408,,,0
breakout:filter:long_fail_direction,symbol,BAC,10,0,-0.0036864802139834453,,,0
breakout:filter:long_fail_direction,symbol,CAT,24,0,0.013123210854599951,,,0
breakout:filter:long_fail_direction,symbol,COIN,12,0,-0.006623572947853752,,,0
breakout:filter:long_fail_direction,symbol,COP,10,0,-0.009149425795658195,,,0
breakout:filter:long_fail_direction,symbol,COST,30,0,0.0027358122387317867,,,0
breakout:filter:long_fail_direction,symbol,CRM,11,0,0.010050994693053917,,,0
breakout:filter:long_fail_direction,symbol,CRWD,12,0,0.023612080038382676,,,0
breakout:filter:long_fail_direction,symbol,CVX,14,0,0.012694677648036294,,,0
breakout:filter:long_fail_direction,symbol,DDOG,9,0,-0.007492933329502639,,,0
breakout:filter:long_fail_direction,symbol,DE,12,0,-0.015428882331818336,,,0
breakout:filter:long_fail_direction,symbol,ETN,25,0,0.016536377455338095,,,0
breakout:filter:long_fail_direction,symbol,GE,26,0,0.021792521129542948,,,0
breakout:filter:long_fail_direction,symbol,GOOGL,9,0,0.03088918301614248,,,0
breakout:filter:long_fail_direction,symbol,GS,15,0,0.033275388212796,,,0
breakout:filter:long_fail_direction,symbol,HD,12,0,0.0032181614144089765,,,0
breakout:filter:long_fail_direction,symbol,HON,9,0,-0.006438363116159529,,,0
breakout:filter:long_fail_direction,symbol,HOOD,21,0,0.00625559860111962,,,0
breakout:filter:long_fail_direction,symbol,JPM,23,0,0.014429290762868334,,,0
breakout:filter:long_fail_direction,symbol,LLY,29,0,-0.01470109366915228,,,0
breakout:filter:long_fail_direction,symbol,MA,11,0,0.00014813790857020665,,,0
breakout:filter:long_fail_direction,symbol,META,22,0,0.02779355547280695,,,0
breakout:filter:long_fail_direction,symbol,MRVL,17,0,-0.012202691743580078,,,0
breakout:filter:long_fail_direction,symbol,MS,11,0,0.023806845675450963,,,0
breakout:filter:long_fail_direction,symbol,MSFT,14,0,0.007215313951118867,,,0
breakout:filter:long_fail_direction,symbol,MU,13,0,0.020209542743597063,,,0
breakout:filter:long_fail_direction,symbol,NFLX,22,0,0.012492379510876334,,,0
breakout:filter:long_fail_direction,symbol,NKE,1,0,-0.07035493019638683,,,0
breakout:filter:long_fail_direction,symbol,NOW,9,0,-0.004057095166243147,,,0
breakout:filter:long_fail_direction,symbol,NVDA,30,0,0.050322045613174236,,,0
breakout:filter:long_fail_direction,symbol,ORCL,14,0,0.02255089159130488,,,0
breakout:filter:long_fail_direction,symbol,PANW,17,0,-0.024715574308249028,,,0
breakout:filter:long_fail_direction,symbol,PLTR,21,0,0.018061277974083422,,,0
breakout:filter:long_fail_direction,symbol,QCOM,9,0,-0.0273706260669589,,,0
breakout:filter:long_fail_direction,symbol,ROKU,4,0,-0.18694232316801168,,,0
breakout:filter:long_fail_direction,symbol,RTX,12,0,0.0035449145779863724,,,0
breakout:filter:long_fail_direction,symbol,SHOP,13,0,-0.022781872102702157,,,0
breakout:filter:long_fail_direction,symbol,SMCI,20,0,0.05903441633666764,,,0
breakout:filter:long_fail_direction,symbol,TSLA,11,0,0.058171133512623645,,,0
breakout:filter:long_fail_direction,symbol,TSM,26,0,0.0029921162003503535,,,0
breakout:filter:long_fail_direction,symbol,UBER,15,0,0.003352201615408745,,,0
breakout:filter:long_fail_direction,symbol,V,18,0,-0.007171793864115156,,,0
breakout:filter:long_fail_direction,symbol,WMT,15,0,0.029914265167369967,,,0
