feature,bin,group,group_value,observations,complete,median_feature,mean,median,positive_rate,mean_mfe,mean_mae
distance_to_upper_band_atr,5,year,2024,57,57,1.0078247661595445,0.02562950570738026,0.021208729581097874,0.6140350877192983,0.06429467130827367,-0.03321212152733498
distance_to_upper_band_atr,5,year,2025,37,36,0.8502899783398679,-0.00684689284933842,0.004251091833227805,0.5277777777777778,0.0612020746222538,-0.05460913272076522
distance_to_upper_band_atr,5,symbol,AAPL,6,6,1.0070956073907573,-0.015498624006173134,-0.030918176670054254,0.3333333333333333,0.02665028895066664,-0.05231171195983834
distance_to_upper_band_atr,5,symbol,AMD,1,1,0.9196442451059723,-0.01478890178461989,-0.01478890178461989,0.0,0.015393981107041821,-0.10096793202679011
distance_to_upper_band_atr,5,symbol,AMZN,2,2,0.7930019611094656,-0.016369568945498514,-0.016369568945498514,0.5,0.017420959817215753,-0.048105478101537646
distance_to_upper_band_atr,5,symbol,ARM,1,1,0.585346424662893,-0.0831465563082534,-0.0831465563082534,0.0,0.048369623017107566,-0.13223918182616523
distance_to_upper_band_atr,5,symbol,ASML,6,6,1.3770078489445523,0.07152616488019305,0.07224563317926491,0.5,0.09970224007834155,-0.028562138567036783
distance_to_upper_band_atr,5,symbol,AVGO,7,7,0.8245329995286245,0.03691983327284333,0.04904232559575816,0.8571428571428571,0.07790783627751544,-0.014285360770406541
distance_to_upper_band_atr,5,symbol,BAC,2,2,1.540343144989639,-0.04572283961170598,-0.04572283961170598,0.0,0.0042173784681268645,-0.06599547095343378
distance_to_upper_band_atr,5,symbol,CAT,4,4,0.819648052150213,0.008325723263290424,0.010928424002400239,0.5,0.04176990669549202,-0.03223439294101532
distance_to_upper_band_atr,5,symbol,COIN,3,3,1.5825913623573664,-0.09529328397988457,-0.1086121185098089,0.3333333333333333,0.050785348911425644,-0.13245028777609602
distance_to_upper_band_atr,5,symbol,COP,5,5,1.0228365795317207,0.015065844212782408,0.025094801562570712,0.6,0.055146997991008063,-0.03162595718524377
distance_to_upper_band_atr,5,symbol,COST,5,5,0.7928645480814467,-0.011417153777385235,0.021208729581097874,0.6,0.013050375196891183,-0.04359860916399947
distance_to_upper_band_atr,5,symbol,CRM,1,1,0.715680422776816,0.040718383848178163,0.040718383848178163,1.0,0.050450747930689266,-0.006261628492942983
distance_to_upper_band_atr,5,symbol,CVX,4,4,0.7726287580740936,0.0012077927382004583,-0.007113922697312924,0.5,0.040618214033196154,-0.04369216334036233
distance_to_upper_band_atr,5,symbol,DDOG,2,2,0.8361856027061008,0.00597085553375909,0.00597085553375909,0.5,0.08947192410344706,-0.04451531619586352
distance_to_upper_band_atr,5,symbol,DE,4,4,0.7491411841208913,-0.0349624500238602,-0.03703144134563652,0.0,0.026224169794304364,-0.06323922671133564
distance_to_upper_band_atr,5,symbol,ETN,5,5,0.7884661055958947,-0.00018493267901531496,0.023183306355805344,0.6,0.03149606930413369,-0.04170149054459806
distance_to_upper_band_atr,5,symbol,GE,10,10,1.1160805126960716,0.02916353876948332,0.01260090748181153,0.8,0.06582841478220869,-0.021211493304003258
distance_to_upper_band_atr,5,symbol,GOOGL,3,2,1.8851777834162335,0.016771662069375082,0.016771662069375082,1.0,0.03320606560446282,-0.018200690733263802
distance_to_upper_band_atr,5,symbol,GS,2,2,1.4988516981431148,-0.03880862689884257,-0.03880862689884257,0.0,0.0016835266149153316,-0.049625212305209276
distance_to_upper_band_atr,5,symbol,HD,4,4,1.1714404330483021,0.003848746260805752,0.002484001096770161,0.5,0.029970271312472874,-0.03227586409495253
distance_to_upper_band_atr,5,symbol,HON,5,5,0.6298564715279161,0.020857286625836323,0.023796830200782715,0.8,0.07000515481108938,-0.006157301400745596
distance_to_upper_band_atr,5,symbol,HOOD,4,4,0.8479176606228066,-0.02150485255344098,-0.039277683143783826,0.5,0.1791443053180588,-0.144391427328706
distance_to_upper_band_atr,5,symbol,JPM,4,4,0.8298338808450667,-0.006847843329270853,-0.020119506412521415,0.25,0.027030264200953558,-0.02981517153285887
distance_to_upper_band_atr,5,symbol,LLY,5,5,1.978268159527971,0.0310931946729452,0.034358382491606276,0.8,0.08868426897810426,-0.02505401367491509
distance_to_upper_band_atr,5,symbol,MA,2,2,0.7123155702620674,-0.00760342621706922,-0.00760342621706922,0.5,0.01146428183033521,-0.030167635175777918
distance_to_upper_band_atr,5,symbol,META,2,2,0.6898656252724993,-0.00188736323512384,-0.00188736323512384,0.5,0.030944665385441383,-0.023170686449738298
distance_to_upper_band_atr,5,symbol,MRVL,3,3,0.5971620310253313,0.0566068948867271,0.05949787050113753,1.0,0.10601644331905298,-0.014370346184293411
distance_to_upper_band_atr,5,symbol,MS,4,4,1.0773999729615031,0.035131287598767824,0.03984127119001335,1.0,0.044230193996821765,-0.020621701853966445
distance_to_upper_band_atr,5,symbol,MSFT,1,1,1.049537453830053,0.004931025445744641,0.004931025445744641,1.0,0.03333227800418492,-0.019371739106218255
distance_to_upper_band_atr,5,symbol,MU,2,2,1.139893854686675,0.01475430713363901,0.01475430713363901,0.5,0.05290939364026759,-0.04969984089984808
distance_to_upper_band_atr,5,symbol,NFLX,3,3,0.726882401065996,-0.009980303534524393,-0.009713755107364053,0.0,0.024184505032315323,-0.036208174588232965
distance_to_upper_band_atr,5,symbol,NOW,3,3,0.8489708022703407,-0.025359932092112143,-0.007801733196812544,0.3333333333333333,0.06217408935432397,-0.04469574423085857
distance_to_upper_band_atr,5,symbol,NVDA,6,6,0.7442888797353011,-0.0034786202205526564,-0.004421753710367071,0.5,0.05909762854310522,-0.07367451493769704
distance_to_upper_band_atr,5,symbol,ORCL,3,3,1.066786567629858,0.018639901818220766,-0.003845503624904212,0.3333333333333333,0.04100333795157477,-0.04275209034029389
distance_to_upper_band_atr,5,symbol,PANW,2,2,1.4045115670146706,0.009873960359837841,0.009873960359837841,0.5,0.07773122979653291,-0.023972963523749058
distance_to_upper_band_atr,5,symbol,PLTR,2,2,0.785379744501,0.13386257561042886,0.13386257561042886,0.5,0.17284385148758485,-0.07805612662992051
distance_to_upper_band_atr,5,symbol,QCOM,2,2,0.684763823801521,-0.055830245853660476,-0.055830245853660476,0.0,0.05403263079162968,-0.08622680083844964
distance_to_upper_band_atr,5,symbol,RTX,2,2,0.8835304037995917,0.019662354706193153,0.019662354706193153,1.0,0.0361492896655482,-0.004588765481950974
distance_to_upper_band_atr,5,symbol,SHOP,2,2,1.271614862742307,-0.032928569100090566,-0.032928569100090566,0.5,0.01671332487429278,-0.07940285834462246
distance_to_upper_band_atr,5,symbol,SMCI,5,5,0.7404212223441018,0.2002972674991439,0.10293419826937966,0.8,0.2987349553842534,-0.050813727143635835
distance_to_upper_band_atr,5,symbol,TSLA,3,3,1.1460553719264834,-0.09494232773006646,-0.1014081865718961,0.0,0.05572252846282244,-0.15745584583446223
distance_to_upper_band_atr,5,symbol,TSM,3,3,0.8201367172988577,0.011543191995891969,0.023002255201264532,0.6666666666666666,0.0969316798826827,-0.024906988544160662
distance_to_upper_band_atr,5,symbol,UBER,1,1,2.0013441476509453,-0.09593064474089774,-0.09593064474089774,0.0,0.015801946855843463,-0.10732768595274977
distance_to_upper_band_atr,5,symbol,V,7,7,1.1351020829749614,0.008884296456825536,0.01955443552874181,0.5714285714285714,0.025798283921360125,-0.024963302735693995
distance_to_upper_band_atr,5,symbol,WMT,3,3,1.7992835041813808,0.02224531707158824,0.01916049978565537,1.0,0.02959812395237142,-0.01835086330891933
distance_to_upper_band_atr,5,symbol,XOM,4,4,1.1730205411132464,0.01890767993093237,0.04580237181931901,0.75,0.05979997349741645,-0.030624664054038325
bars_since_rsi_up,1,year,2021,11,11,0.0,-9.312096613819679e-05,0.0033871718766356196,0.5454545454545454,0.058734715763650976,-0.052875854455940875
bars_since_rsi_up,1,year,2022,13,13,0.0,0.013928652347195595,0.025094801562570712,0.5384615384615384,0.06252029385701582,-0.05182668634934742
bars_since_rsi_up,1,year,2023,52,52,0.0,0.004635058021939883,-8.674229986632698e-05,0.5,0.0542513616442934,-0.041455233845253354
bars_since_rsi_up,1,year,2024,72,72,0.0,0.012998502186444808,0.010368616146189336,0.6111111111111112,0.06009070291904991,-0.053187936339930714
bars_since_rsi_up,1,year,2025,42,39,0.0,-0.006752082896388181,0.002180585691278214,0.5641025641025641,0.05444920645250427,-0.05848024646614528
